datetime,open,high,low,close,volume
2016-09-27 00:00:00+0000,81.52,82.32,80.64,81.2,6523625.875
2016-09-28 00:00:00+0000,82.4,86.56,80.96,85.2,11240492.0
2016-09-29 00:00:00+0000,86.16,88.16,85.68,86.96,6314135.0
2016-09-30 00:00:00+0000,87.76,88.16,87.04,87.44,4913755.75
2016-10-03 00:00:00+0000,88.32,89.44,87.28,88.8,4299762.625
2016-10-04 00:00:00+0000,89.44,89.6,88.32,88.72,6840689.25
2016-10-05 00:00:00+0000,90.64,91.2,89.84,90.8,5238181.25
2016-10-06 00:00:00+0000,91.76,92.32,91.04,92.08,5044497.5
2016-10-07 00:00:00+0000,91.92,92.08,90.16,90.64,6219869.625
2016-10-10 00:00:00+0000,92.24,94.16,92.16,93.36,6086837.375
2016-10-11 00:00:00+0000,93.52,93.92,91.84,92.64,7238561.5
2016-10-12 00:00:00+0000,91.68,91.92,90.88,91.44,5454955.375
2016-10-13 00:00:00+0000,91.36,92.08,89.92,91.92,7400205.125
2016-10-14 00:00:00+0000,92.0,92.08,90.8,91.52,6285140.625
2016-10-17 00:00:00+0000,91.28,91.44,90.16,90.96,4313934.25
2016-10-18 00:00:00+0000,91.84,92.0,90.56,91.6,4551767.75
2016-10-19 00:00:00+0000,92.56,94.32,92.4,93.28,5693537.375
2016-10-20 00:00:00+0000,91.92,92.32,91.04,91.44,5047846.0
2016-10-21 00:00:00+0000,91.28,92.0,90.64,91.84,4605917.25
2016-10-24 00:00:00+0000,90.8,91.52,89.6,91.44,5737702.0
2016-10-25 00:00:00+0000,90.72,91.36,89.76,89.92,5509097.875
2016-10-26 00:00:00+0000,88.56,90.48,88.24,88.72,6855885.75
2016-10-27 00:00:00+0000,89.68,90.4,88.96,89.68,2813415.25
2016-10-28 00:00:00+0000,88.8,89.84,87.44,88.08,3183508.0
2016-10-31 00:00:00+0000,86.72,87.04,84.24,84.24,5014819.75
2016-11-01 00:00:00+0000,85.2,85.52,83.44,84.56,3830890.875
2016-11-02 00:00:00+0000,82.8,83.68,81.2,82.24,5697599.5
2016-11-03 00:00:00+0000,81.92,82.16,80.08,80.64,4508768.0
2016-11-04 00:00:00+0000,79.76,81.04,78.72,79.84,6379563.375
2016-11-07 00:00:00+0000,80.48,81.28,79.68,81.28,3868414.0
2016-11-08 00:00:00+0000,80.48,82.0,80.16,80.8,3427159.875
2016-11-09 00:00:00+0000,81.12,82.96,80.32,82.24,4602998.875
2016-11-10 00:00:00+0000,80.8,81.68,80.32,80.32,3955413.5
2016-11-11 00:00:00+0000,79.04,79.2,77.92,78.16,5617653.125
2016-11-14 00:00:00+0000,77.84,79.04,76.48,78.96,5021538.125
2016-11-15 00:00:00+0000,80.64,83.2,80.64,82.72,7116758.875
2016-11-16 00:00:00+0000,82.24,83.68,81.2,81.84,4823393.0
2016-11-17 00:00:00+0000,83.52,83.84,80.96,81.04,4550097.375
2016-11-18 00:00:00+0000,81.92,82.64,80.88,82.56,3340568.375
2016-11-21 00:00:00+0000,84.8,86.32,84.48,86.16,4768362.625
2016-11-22 00:00:00+0000,85.84,86.48,83.92,85.04,4997276.75
2016-11-23 00:00:00+0000,84.8,86.16,84.48,85.36,3021966.5
2016-11-25 00:00:00+0000,84.08,84.4,82.24,82.64,3488684.375
2016-11-28 00:00:00+0000,83.76,84.8,82.8,83.52,6627475.125
2016-11-29 00:00:00+0000,80.8,81.2,79.76,80.48,7529791.5
2016-11-30 00:00:00+0000,85.36,88.8,85.36,87.44,11729763.125
2016-12-01 00:00:00+0000,90.48,92.16,90.08,90.64,8808426.5
2016-12-02 00:00:00+0000,91.2,92.08,90.56,91.84,4426195.75
2016-12-05 00:00:00+0000,92.88,93.04,90.72,90.8,5077454.625
2016-12-06 00:00:00+0000,89.76,90.8,89.44,90.32,3397687.625
2016-12-07 00:00:00+0000,89.28,90.08,88.56,88.72,4939353.875
2016-12-08 00:00:00+0000,89.2,90.48,88.56,90.48,3562739.0
2016-12-09 00:00:00+0000,91.44,91.68,90.88,91.52,3707959.625
2016-12-12 00:00:00+0000,95.2,95.52,92.64,92.96,5572328.5
2016-12-13 00:00:00+0000,94.32,94.48,92.96,93.84,3895541.25
2016-12-14 00:00:00+0000,92.72,93.84,90.4,90.56,4862376.875
2016-12-15 00:00:00+0000,89.52,91.6,89.36,90.88,3875670.5
2016-12-16 00:00:00+0000,91.52,92.64,91.12,92.4,3724235.25
2016-12-19 00:00:00+0000,92.16,92.88,91.68,92.0,2094108.375
2016-12-20 00:00:00+0000,93.36,93.76,92.56,92.96,2038127.625
2016-12-21 00:00:00+0000,93.12,93.36,91.2,91.52,2556736.125
2016-12-22 00:00:00+0000,92.0,92.72,91.68,91.68,1656079.375
2016-12-23 00:00:00+0000,91.6,92.64,91.52,92.48,1163271.375
2016-12-27 00:00:00+0000,93.12,94.32,93.12,93.84,3182855.5
2016-12-28 00:00:00+0000,94.24,94.72,93.92,94.0,1779022.25
2016-12-29 00:00:00+0000,94.0,94.48,93.44,93.76,1883084.625
2016-12-30 00:00:00+0000,93.28,93.76,93.12,93.76,1635914.375
2017-01-03 00:00:00+0000,95.84,96.0,90.88,91.52,4045539.875
2017-01-04 00:00:00+0000,91.36,93.04,90.88,92.64,1869614.375
2017-01-05 00:00:00+0000,93.52,94.32,92.0,93.6,2423457.75
2017-01-06 00:00:00+0000,94.08,94.48,92.96,93.44,1590506.5
2017-01-09 00:00:00+0000,92.16,92.24,90.4,90.48,2116434.5
2017-01-10 00:00:00+0000,90.96,90.96,88.56,88.56,2666519.875
2017-01-11 00:00:00+0000,89.68,91.92,88.48,90.96,3396076.25
2017-01-12 00:00:00+0000,92.8,93.04,91.84,92.32,2968934.875
2017-01-13 00:00:00+0000,91.6,92.24,90.96,91.28,1562968.25
2017-01-17 00:00:00+0000,92.8,92.96,91.2,91.44,1867136.125
2017-01-18 00:00:00+0000,89.52,90.96,88.64,89.28,3358143.875
2017-01-19 00:00:00+0000,89.92,90.32,88.8,89.36,1809528.5
2017-01-20 00:00:00+0000,91.6,92.0,90.96,91.12,2449312.625
2017-01-23 00:00:00+0000,89.68,91.04,89.68,90.56,1509285.375
2017-01-24 00:00:00+0000,90.96,91.84,90.88,90.96,1737369.375
2017-01-25 00:00:00+0000,90.32,91.68,90.16,90.48,2044197.25
