datetime,open,high,low,close,volume
2016-09-27 00:00:00+0000,123.17,123.88,122.81,123.73,12311492.0
2016-09-28 00:00:00+0000,123.95,124.76,123.07,124.68,16578635.0
2016-09-29 00:00:00+0000,124.62,124.64,122.7,122.86,23460037.0
2016-09-30 00:00:00+0000,123.42,124.78,122.86,124.21,22251180.0
2016-10-03 00:00:00+0000,123.82,124.1,123.13,123.82,15493206.0
2016-10-04 00:00:00+0000,124.03,124.31,122.65,123.21,21942047.0
2016-10-05 00:00:00+0000,123.69,124.68,123.65,123.95,20764711.0
2016-10-06 00:00:00+0000,123.75,124.02,122.82,123.82,16654211.0
2016-10-07 00:00:00+0000,124.04,124.32,122.23,122.83,21527423.0
2016-10-10 00:00:00+0000,123.57,124.74,123.56,124.3,16507769.0
2016-10-11 00:00:00+0000,124.05,124.11,121.34,122.03,27588159.0
2016-10-12 00:00:00+0000,122.09,122.61,121.53,121.93,17974866.0
2016-10-13 00:00:00+0000,120.99,121.41,120.11,120.92,23120751.0
2016-10-14 00:00:00+0000,121.36,121.84,120.41,120.43,18640968.0
2016-10-17 00:00:00+0000,120.58,120.85,120.16,120.29,13515328.0
2016-10-18 00:00:00+0000,121.52,121.58,120.66,120.98,16610939.0
2016-10-19 00:00:00+0000,121.17,121.95,120.5,121.49,16756903.0
2016-10-20 00:00:00+0000,121.14,122.0,120.41,121.13,17701557.0
2016-10-21 00:00:00+0000,120.26,121.37,120.1,121.07,16160858.0
2016-10-24 00:00:00+0000,122.04,122.61,121.44,121.84,13095067.0
2016-10-25 00:00:00+0000,121.81,121.99,120.6,120.93,13051981.0
2016-10-26 00:00:00+0000,120.11,121.0,119.46,119.73,20298638.0
2016-10-27 00:00:00+0000,120.12,120.14,118.09,118.36,23786776.0
2016-10-28 00:00:00+0000,118.31,119.03,117.75,118.03,29978953.0
2016-10-31 00:00:00+0000,118.18,118.64,117.79,118.5,15300059.0
2016-11-01 00:00:00+0000,118.66,118.7,116.28,117.05,25880575.0
2016-11-02 00:00:00+0000,116.87,117.0,115.39,115.56,23530089.0
2016-11-03 00:00:00+0000,115.91,116.24,114.88,115.0,19301207.0
2016-11-04 00:00:00+0000,115.3,116.9,115.1,115.74,25922321.0
2016-11-07 00:00:00+0000,118.0,118.82,117.7,118.57,24070008.0
2016-11-08 00:00:00+0000,118.3,119.46,117.71,118.88,23587116.0
2016-11-09 00:00:00+0000,118.07,122.83,118.05,122.54,59136397.0
2016-11-10 00:00:00+0000,124.26,125.4,122.57,124.5,63136644.0
2016-11-11 00:00:00+0000,125.01,127.72,124.55,127.36,71039282.0
2016-11-14 00:00:00+0000,128.95,130.26,128.39,129.15,53895286.0
2016-11-15 00:00:00+0000,128.85,129.89,128.3,129.55,28673318.0
2016-11-16 00:00:00+0000,129.25,130.0,129.03,129.54,25926822.0
2016-11-17 00:00:00+0000,129.95,130.83,129.75,130.3,29816344.0
2016-11-18 00:00:00+0000,130.69,131.09,130.34,130.99,30113062.0
2016-11-21 00:00:00+0000,131.31,132.0,130.61,131.6,24179443.0
2016-11-22 00:00:00+0000,132.12,132.9,131.67,132.8,26323814.0
2016-11-23 00:00:00+0000,132.48,133.95,132.1,133.63,22582416.0
2016-11-25 00:00:00+0000,133.73,134.1,133.54,134.07,9325548.0
2016-11-28 00:00:00+0000,133.97,134.0,132.15,132.33,25615632.0
2016-11-29 00:00:00+0000,132.51,133.09,132.1,132.26,22534361.0
2016-11-30 00:00:00+0000,132.91,133.09,131.5,131.61,26879272.0
2016-12-01 00:00:00+0000,132.25,132.55,130.29,130.97,30093515.0
2016-12-02 00:00:00+0000,130.91,131.47,130.52,130.9,17863573.0
2016-12-05 00:00:00+0000,131.93,133.33,131.89,133.15,22409155.0
2016-12-06 00:00:00+0000,133.5,134.91,132.74,134.59,22314749.0
2016-12-07 00:00:00+0000,134.59,136.18,134.18,135.9,26477496.0
2016-12-08 00:00:00+0000,136.25,138.21,135.8,138.04,34199954.0
2016-12-09 00:00:00+0000,138.4,138.82,137.75,138.31,26694601.0
2016-12-12 00:00:00+0000,137.95,138.57,136.51,136.85,27397510.0
2016-12-13 00:00:00+0000,137.54,138.05,136.24,136.86,25915343.0
2016-12-14 00:00:00+0000,136.42,137.35,134.81,135.15,36644609.0
2016-12-15 00:00:00+0000,135.37,137.14,134.96,136.16,29882982.0
2016-12-16 00:00:00+0000,136.35,137.53,135.63,135.91,28361108.0
2016-12-19 00:00:00+0000,136.03,137.19,135.91,136.8,28263718.0
2016-12-20 00:00:00+0000,137.23,138.21,136.99,137.96,26360820.0
2016-12-21 00:00:00+0000,137.85,138.15,137.01,137.06,14579906.0
2016-12-22 00:00:00+0000,136.56,136.75,134.81,135.32,22770689.0
2016-12-23 00:00:00+0000,135.46,136.12,135.27,136.04,12778037.0
2016-12-27 00:00:00+0000,136.23,137.3,136.21,136.65,12090599.0
2016-12-28 00:00:00+0000,136.89,136.98,134.83,135.25,18329105.0
