date,side,entry_time,exit_time,entry,exit,pts,risk_pts,r_mult,pnl,reason
2025-09-08,-1,2025-09-08 10:00:00-04:00,2025-09-08 10:40:00-04:00,6555.25,6563.5,-8.25,13.08333333333303,-0.6305732484076579,-42.95,trend_break
2025-09-08,1,2025-09-08 11:25:00-04:00,2025-09-08 11:45:00-04:00,6567.25,6560.107142857143,-7.142857142856883,6.892857142856883,-1.036269430051815,-37.41428571428442,stop
2025-09-08,1,2025-09-08 12:00:00-04:00,2025-09-08 12:15:00-04:00,6566.75,6560.0,-6.75,12.392857142856883,-0.544668587896265,-35.45,trend_break
2025-09-09,-1,2025-09-09 10:20:00-04:00,2025-09-09 10:30:00-04:00,6560.75,6550.0,10.75,14.125,0.7610619469026548,52.05,target
2025-09-09,-1,2025-09-09 11:05:00-04:00,2025-09-09 12:15:00-04:00,6553.5,6560.5,-7.0,11.107142857143117,-0.6302250803858374,-36.7,trend_break
2025-09-09,1,2025-09-09 12:30:00-04:00,2025-09-09 13:10:00-04:00,6560.0,6567.964285714285,7.9642857142853245,8.982142857143117,0.8866799204770681,38.12142857142662,target
2025-09-10,1,2025-09-10 10:00:00-04:00,2025-09-10 11:00:00-04:00,6607.75,6605.25,-2.5,16.33333333333303,-0.15306122448979875,-14.2,trend_break
2025-09-10,-1,2025-09-10 12:05:00-04:00,2025-09-10 12:40:00-04:00,6602.75,6595.25,7.5,8.5,0.8823529411764706,35.8,target
2025-09-10,-1,2025-09-10 13:20:00-04:00,2025-09-10 13:25:00-04:00,6599.5,6592.821428571428,6.6785714285715585,9.339285714285325,0.7151051625239443,31.692857142857793,target
2025-09-11,1,2025-09-11 11:55:00-04:00,2025-09-11 15:30:00-04:00,6643.5,6651.642857142857,8.142857142856883,9.821428571428442,0.8290909090908936,39.01428571428441,target
2025-09-12,1,2025-09-12 10:25:00-04:00,2025-09-12 11:40:00-04:00,6649.75,6644.25,-5.5,11.772727272727025,-0.467181467181477,-29.2,trend_break
2025-09-12,-1,2025-09-12 12:05:00-04:00,2025-09-12 12:15:00-04:00,6644.5,6649.910714285715,-5.4107142857146755,5.1607142857146755,-1.0484429065743908,-28.753571428573377,stop
2025-09-12,1,2025-09-12 12:45:00-04:00,2025-09-12 13:45:00-04:00,6648.25,6653.607142857143,5.357142857143117,3.4285714285715585,1.5625000000000167,25.085714285715586,target
2025-09-15,1,2025-09-15 10:15:00-04:00,2025-09-15 13:00:00-04:00,6672.75,6671.0,-1.75,6.944444444444343,-0.25200000000000367,-10.45,trend_break
2025-09-15,-1,2025-09-15 15:05:00-04:00,2025-09-15 15:50:00-04:00,6668.25,6674.75,-6.5,6.6785714285715585,-0.9732620320855425,-34.2,trend_break
2025-09-16,-1,2025-09-16 10:30:00-04:00,2025-09-16 13:05:00-04:00,6668.75,6671.75,-3.0,11.41666666666697,-0.26277372262773024,-16.7,trend_break
2025-09-16,1,2025-09-16 14:10:00-04:00,2025-09-16 14:50:00-04:00,6671.5,6676.428571428572,4.9285714285715585,5.7142857142853245,0.8625000000000815,22.942857142857793,target
2025-09-17,-1,2025-09-17 10:00:00-04:00,2025-09-17 12:20:00-04:00,6667.5,6656.166666666667,11.33333333333303,13.91666666666697,0.8143712574849904,54.96666666666515,target
2025-09-17,-1,2025-09-17 13:20:00-04:00,2025-09-17 13:35:00-04:00,6654.25,6659.214285714285,-4.9642857142853245,4.7142857142853245,-1.0530303030303074,-26.521428571426622,stop
2025-09-17,1,2025-09-17 14:25:00-04:00,2025-09-17 14:40:00-04:00,6664.75,6630.071428571428,-34.67857142857156,34.42857142857156,-1.0072614107883817,-175.09285714285778,stop
2025-09-18,1,2025-09-18 11:20:00-04:00,2025-09-18 12:00:00-04:00,6706.0,6693.5,-12.5,18.07142857142844,-0.691699604743088,-64.2,trend_break
2025-09-18,-1,2025-09-18 14:40:00-04:00,2025-09-18 14:55:00-04:00,6696.75,6703.089285714285,-6.3392857142853245,6.0892857142853245,-1.041055718475076,-33.396428571426625,stop
2025-09-18,1,2025-09-18 15:20:00-04:00,2025-09-18 15:25:00-04:00,6700.25,6695.125,-5.125,4.875,-1.0512820512820513,-27.325,stop
2025-09-19,1,2025-09-19 10:25:00-04:00,2025-09-19 10:45:00-04:00,6704.5,6695.477272727273,-9.022727272727025,8.772727272727025,-1.0284974093264256,-46.813636363635126,stop
2025-09-19,1,2025-09-19 13:15:00-04:00,2025-09-19 14:55:00-04:00,6709.5,6715.071428571428,5.5714285714284415,5.0357142857146755,1.1063829787232928,26.157142857142208,target
2025-09-19,1,2025-09-19 15:50:00-04:00,2025-09-19 15:55:00-04:00,6724.25,6730.678571428572,6.4285714285715585,7.4642857142853245,0.8612440191388183,30.442857142857793,target
