date,side,entry_time,exit_time,entry,exit,pts,r_mult,regime,pnl,reason
2020-03-02,1,2020-02-28,2020-03-02,92.62,92.63,0.009999999999990905,0.49999999999954525,bearish,-1.0000000000009095,bearish
2020-03-03,1,2020-03-02,2020-03-03,96.96000000000001,97.17999999999999,0.21999999999998465,10.999999999999233,bearish,19.999999999998465,bearish
2020-03-04,1,2020-03-03,2020-03-04,94.55000000000001,97.36999999999999,2.819999999999979,140.99999999999895,bearish,279.9999999999979,bearish
2020-03-06,1,2020-03-05,2020-03-06,97.68,94.97999999999999,-2.700000000000017,-135.00000000000085,bearish,-272.0000000000017,bearish
2020-03-09,1,2020-03-06,2020-03-09,97.16000000000001,91.39,-5.77000000000001,-288.5000000000005,bearish,-579.000000000001,bearish
2020-03-10,1,2020-03-09,2020-03-10,92.11,94.75,2.6400000000000006,132.00000000000003,bearish,262.00000000000006,bearish
2020-03-11,1,2020-03-10,2020-03-11,95.27000000000001,93.0,-2.2700000000000102,-113.50000000000051,bearish,-229.00000000000102,bearish
2020-03-12,1,2020-03-11,2020-03-12,91.63000000000001,86.0,-5.63000000000001,-281.50000000000045,bearish,-565.0000000000009,bearish
2020-03-13,1,2020-03-12,2020-03-13,84.79,88.71,3.9199999999999875,195.99999999999937,bearish,389.99999999999875,bearish
2020-03-16,1,2020-03-13,2020-03-16,90.67,82.50999999999999,-8.16000000000001,-408.0000000000005,bearish,-818.0000000000011,bearish
2020-03-17,1,2020-03-16,2020-03-17,81.73,83.53999999999999,1.809999999999988,90.4999999999994,bearish,178.9999999999988,bearish
2020-03-18,1,2020-03-17,2020-03-18,86.86,82.39999999999999,-4.460000000000008,-223.0000000000004,bearish,-448.0000000000008,bearish
2020-03-19,1,2020-03-18,2020-03-19,83.98,83.02,-0.960000000000008,-48.0000000000004,bearish,-98.0000000000008,bearish
2020-03-20,1,2020-03-19,2020-03-20,82.26,82.94,0.6799999999999926,33.99999999999963,bearish,65.99999999999926,bearish
2020-03-23,1,2020-03-20,2020-03-23,79.10000000000001,78.19,-0.9100000000000108,-45.50000000000054,bearish,-93.00000000000108,bearish
2020-03-24,1,2020-03-23,2020-03-24,74.63000000000001,78.14,3.509999999999991,175.49999999999955,bearish,348.9999999999991,bearish
2020-03-25,1,2020-03-24,2020-03-25,80.38000000000001,79.83,-0.5500000000000114,-27.50000000000057,bearish,-57.00000000000114,bearish
2020-03-26,1,2020-03-25,2020-03-26,81.45,82.16,0.7099999999999937,35.49999999999969,bearish,68.99999999999937,bearish
2020-03-27,1,2020-03-26,2020-03-27,86.86,84.33,-2.530000000000001,-126.50000000000006,bearish,-255.0000000000001,bearish
2020-03-30,1,2020-03-27,2020-03-30,85.0,86.50999999999999,1.509999999999991,75.49999999999955,bearish,148.9999999999991,bearish
2020-03-31,1,2020-03-30,2020-03-31,88.98,89.03999999999999,0.05999999999998806,2.999999999999403,bearish,3.9999999999988063,bearish
2020-04-01,1,2020-03-31,2020-04-01,88.59,85.61,-2.980000000000004,-149.0000000000002,bearish,-300.0000000000004,bearish
2020-04-02,1,2020-04-01,2020-04-02,85.22,84.77,-0.45000000000000284,-22.500000000000142,bearish,-47.000000000000284,bearish
2020-04-03,1,2020-04-02,2020-04-03,87.58,86.99,-0.5900000000000034,-29.50000000000017,bearish,-61.00000000000034,bearish
2020-04-06,1,2020-04-03,2020-04-06,86.79,89.53,2.739999999999995,136.99999999999974,bearish,271.9999999999995,bearish
2020-04-07,1,2020-04-06,2020-04-07,91.34,93.30999999999999,1.9699999999999847,98.49999999999923,bearish,194.99999999999847,bearish
2020-04-08,1,2020-04-07,2020-04-08,90.59,91.35,0.7599999999999909,37.999999999999545,bearish,73.99999999999909,bearish
2020-04-09,1,2020-04-08,2020-04-09,94.32000000000001,94.41,0.0899999999999892,4.49999999999946,bearish,6.99999999999892,bearish
2020-04-13,1,2020-04-09,2020-04-13,94.84,94.47,-0.37000000000000455,-18.500000000000227,bearish,-39.000000000000455,bearish
2020-04-14,1,2020-04-13,2020-04-14,94.01,95.83,1.8199999999999932,90.99999999999966,bearish,179.99999999999932,bearish
2020-09-25,1,2020-09-24,2020-09-25,101.4,100.97999999999999,-0.4200000000000159,-21.000000000000796,bearish,-44.00000000000159,bearish
2020-10-29,1,2020-10-28,2020-10-29,102.54,102.44999999999999,-0.09000000000001762,-4.500000000000881,bearish,-11.000000000001762,bearish
2020-10-30,1,2020-10-29,2020-10-30,101.7,101.58,-0.12000000000000455,-6.000000000000227,bearish,-14.000000000000455,bearish
2020-11-02,1,2020-10-30,2020-11-02,101.67,103.14,1.4699999999999989,73.49999999999994,bearish,144.9999999999999,bearish
2020-11-03,1,2020-11-02,2020-11-03,103.5,104.71,1.2099999999999937,60.49999999999969,bearish,118.99999999999937,bearish
2021-03-01,1,2021-02-26,2021-03-01,112.62,113.52,0.8999999999999915,44.999999999999574,bearish,87.99999999999915,bearish
2021-03-04,1,2021-03-03,2021-03-04,112.32000000000001,112.05,-0.27000000000001023,-13.500000000000512,bearish,-29.000000000001023,bearish
2021-03-05,1,2021-03-04,2021-03-05,110.81,111.44,0.6299999999999955,31.499999999999773,bearish,60.999999999999545,bearish
2021-03-08,1,2021-03-05,2021-03-08,113.03,113.1,0.06999999999999318,3.499999999999659,bearish,4.999999999999318,bearish
2021-03-09,1,2021-03-08,2021-03-09,112.75,113.55999999999999,0.8099999999999881,40.4999999999994,bearish,78.9999999999988,bearish
2021-03-10,1,2021-03-09,2021-03-10,113.41000000000001,114.19,0.7799999999999869,38.999999999999346,bearish,75.99999999999869,bearish
2021-09-29,1,2021-09-28,2021-09-29,127.88000000000001,128.43,0.5499999999999972,27.499999999999858,bearish,52.999999999999716,bearish
2021-09-30,1,2021-09-29,2021-09-30,128.89,129.34,0.45000000000001705,22.500000000000853,bearish,43.000000000001705,bearish
2021-10-01,1,2021-09-30,2021-10-01,127.31,127.46,0.14999999999999147,7.499999999999574,bearish,12.999999999999147,bearish
2021-10-04,1,2021-10-01,2021-10-04,127.34,126.8,-0.5400000000000063,-27.000000000000313,bearish,-56.000000000000625,bearish
2021-10-05,1,2021-10-04,2021-10-05,125.4,125.89,0.4899999999999949,24.499999999999744,bearish,46.99999999999949,bearish
2021-10-06,1,2021-10-05,2021-10-06,126.15,125.42999999999999,-0.7200000000000131,-36.000000000000654,bearish,-74.00000000000131,bearish
