date,side,entry_time,exit_time,entry,exit,pts,r_mult,pre_holiday,pnl,reason
2016-11-23,1,2016-11-23,2016-11-23,84.81,85.35,0.539999999999992,26.999999999999602,True,51.999999999999204,pre_holiday_only
2016-12-23,1,2016-12-23,2016-12-23,91.61,92.47,0.8599999999999994,42.99999999999997,True,83.99999999999994,pre_holiday_only
2016-12-30,1,2016-12-30,2016-12-30,93.29,93.75,0.45999999999999375,22.999999999999687,True,43.999999999999375,pre_holiday_only
2017-01-13,1,2017-01-13,2017-01-13,91.61,91.27,-0.3400000000000034,-17.00000000000017,True,-36.00000000000034,pre_holiday_only
2017-02-17,1,2017-02-17,2017-02-17,90.57000000000001,91.11,0.539999999999992,26.999999999999602,True,51.999999999999204,pre_holiday_only
2017-04-13,1,2017-04-13,2017-04-13,89.45,89.03,-0.4200000000000017,-21.000000000000085,True,-44.00000000000017,pre_holiday_only
2017-05-26,1,2017-05-26,2017-05-26,81.13000000000001,82.22999999999999,1.09999999999998,54.999999999999005,True,107.99999999999801,pre_holiday_only
2017-07-03,1,2017-07-03,2017-07-03,76.41000000000001,76.94999999999999,0.5399999999999778,26.99999999999889,True,51.99999999999778,pre_holiday_only
2017-09-01,1,2017-09-01,2017-09-01,76.81,77.35,0.539999999999992,26.999999999999602,True,51.999999999999204,pre_holiday_only
2017-11-22,1,2017-11-22,2017-11-22,92.41000000000001,92.78999999999999,0.37999999999998124,18.999999999999062,True,35.999999999998124,pre_holiday_only
2017-12-22,1,2017-12-22,2017-12-22,92.65,93.27,0.6199999999999903,30.999999999999517,True,59.999999999999034,pre_holiday_only
2017-12-29,1,2017-12-29,2017-12-29,96.17,96.07,-0.10000000000000853,-5.000000000000426,True,-12.000000000000853,pre_holiday_only
2018-01-12,1,2018-01-12,2018-01-12,101.45,102.94999999999999,1.4999999999999858,74.99999999999929,True,147.99999999999858,pre_holiday_only
2018-02-16,1,2018-02-16,2018-02-16,98.17,99.03,0.8599999999999994,42.99999999999997,True,83.99999999999994,pre_holiday_only
2018-03-29,1,2018-03-29,2018-03-29,103.93,104.71,0.7799999999999869,38.999999999999346,True,75.99999999999869,pre_holiday_only
2018-05-25,1,2018-05-25,2018-05-25,111.37,109.42999999999999,-1.940000000000012,-97.0000000000006,True,-196.0000000000012,pre_holiday_only
2018-07-03,1,2018-07-03,2018-07-03,121.53,119.35,-2.180000000000007,-109.00000000000034,True,-220.00000000000068,pre_holiday_only
2018-08-31,1,2018-08-31,2018-08-31,117.85000000000001,117.67,-0.18000000000000682,-9.000000000000341,True,-20.000000000000682,pre_holiday_only
2018-11-21,1,2018-11-21,2018-11-21,92.09,92.14999999999999,0.05999999999998806,2.999999999999403,True,3.9999999999988063,pre_holiday_only
2018-12-04,1,2018-12-04,2018-12-04,90.01,89.42999999999999,-0.5800000000000125,-29.000000000000625,True,-60.00000000000125,pre_holiday_only
2018-12-24,1,2018-12-24,2018-12-24,75.93,74.30999999999999,-1.6200000000000188,-81.00000000000094,True,-164.00000000000188,pre_holiday_only
2018-12-31,1,2018-12-31,2018-12-31,77.05000000000001,77.27,0.21999999999998465,10.999999999999233,True,19.999999999998465,pre_holiday_only
2019-01-18,1,2019-01-18,2019-01-18,88.97,90.47,1.5,75.0,True,148.0,pre_holiday_only
2019-02-15,1,2019-02-15,2019-02-15,92.89,93.67,0.7800000000000011,39.00000000000006,True,76.00000000000011,pre_holiday_only
2019-04-18,1,2019-04-18,2019-04-18,106.41000000000001,106.55,0.13999999999998636,6.999999999999318,True,11.999999999998636,pre_holiday_only
2019-05-24,1,2019-05-24,2019-05-24,97.77000000000001,97.83,0.05999999999998806,2.999999999999403,True,3.9999999999988063,pre_holiday_only
