date,side,entry_time,exit_time,entry,exit,pts,r_mult,pre_holiday,pnl,reason
2017-09-01,1,2017-09-01,2017-09-01,107.97,107.75,-0.21999999999999886,-10.999999999999943,True,-23.999999999999886,pre_holiday_only
2017-11-22,1,2017-11-22,2017-11-22,106.15,106.36,0.20999999999999375,10.499999999999687,True,18.999999999999375,pre_holiday_only
2017-12-22,1,2017-12-22,2017-12-22,105.0,105.03,0.030000000000001137,1.5000000000000568,True,1.0000000000001137,pre_holiday_only
2017-12-29,1,2017-12-29,2017-12-29,105.48,105.55999999999999,0.07999999999998408,3.999999999999204,True,5.999999999998408,pre_holiday_only
2018-01-12,1,2018-01-12,2018-01-12,104.43,104.55999999999999,0.12999999999998124,6.499999999999062,True,10.999999999998124,pre_holiday_only
2018-02-16,1,2018-02-16,2018-02-16,102.10000000000001,102.0,-0.10000000000000853,-5.000000000000426,True,-12.000000000000853,pre_holiday_only
2018-03-29,1,2018-03-29,2018-03-29,103.02000000000001,103.17999999999999,0.15999999999998238,7.999999999999119,True,13.999999999998238,pre_holiday_only
2018-05-25,1,2018-05-25,2018-05-25,101.82000000000001,101.89,0.06999999999999318,3.499999999999659,True,4.999999999999318,pre_holiday_only
2018-07-03,1,2018-07-03,2018-07-03,102.30000000000001,102.5,0.19999999999998863,9.999999999999432,True,17.999999999998863,pre_holiday_only
2018-08-31,1,2018-08-31,2018-08-31,102.83,102.6,-0.23000000000000398,-11.500000000000199,True,-25.000000000000398,pre_holiday_only
2018-11-21,1,2018-11-21,2018-11-21,101.19000000000001,101.24,0.04999999999998295,2.4999999999991473,True,2.9999999999982947,pre_holiday_only
2018-12-04,1,2018-12-04,2018-12-04,101.98,102.25,0.269999999999996,13.499999999999801,True,24.999999999999602,pre_holiday_only
2018-12-24,1,2018-12-24,2018-12-24,103.39,103.47,0.0799999999999983,3.9999999999999147,True,5.9999999999998295,pre_holiday_only
2018-12-31,1,2018-12-31,2018-12-31,103.7,104.19,0.4899999999999949,24.499999999999744,True,46.99999999999949,pre_holiday_only
2019-01-18,1,2019-01-18,2019-01-18,103.62,103.42,-0.20000000000000284,-10.000000000000142,True,-22.000000000000284,pre_holiday_only
