date,side,entry_time,exit_time,entry,exit,pts,r_mult,pre_holiday,pnl,reason
2016-11-23,1,2016-11-23,2016-11-23,56.26,56.61,0.3500000000000014,17.50000000000007,True,33.00000000000014,pre_holiday_only
2016-12-23,1,2016-12-23,2016-12-23,57.589999999999996,57.67,0.0800000000000054,4.00000000000027,True,6.00000000000054,pre_holiday_only
2016-12-30,1,2016-12-30,2016-12-30,57.98,57.72,-0.259999999999998,-12.9999999999999,True,-27.9999999999998,pre_holiday_only
2017-01-13,1,2017-01-13,2017-01-13,59.43,59.580000000000005,0.15000000000000568,7.500000000000284,True,13.000000000000568,pre_holiday_only
2017-02-17,1,2017-02-17,2017-02-17,60.33,60.49,0.1600000000000037,8.000000000000185,True,14.00000000000037,pre_holiday_only
2017-04-13,1,2017-04-13,2017-04-13,61.71,61.580000000000005,-0.12999999999999545,-6.499999999999773,True,-14.999999999999545,pre_holiday_only
2017-05-26,1,2017-05-26,2017-05-26,65.88000000000001,66.03999999999999,0.15999999999998238,7.999999999999119,True,13.999999999998238,pre_holiday_only
2017-07-03,1,2017-07-03,2017-07-03,65.13000000000001,65.11,-0.020000000000010232,-1.0000000000005116,True,-4.000000000001023,pre_holiday_only
2017-09-01,1,2017-09-01,2017-09-01,67.16000000000001,66.97999999999999,-0.18000000000002103,-9.000000000001052,True,-20.000000000002103,pre_holiday_only
2017-11-22,1,2017-11-22,2017-11-22,69.88000000000001,69.75999999999999,-0.12000000000001876,-6.000000000000938,True,-14.000000000001876,pre_holiday_only
2017-12-22,1,2017-12-22,2017-12-22,69.91000000000001,70.1,0.18999999999998352,9.499999999999176,True,16.99999999999835,pre_holiday_only
2017-12-29,1,2017-12-29,2017-12-29,70.58,70.3,-0.28000000000000114,-14.000000000000057,True,-30.000000000000114,pre_holiday_only
2018-01-12,1,2018-01-12,2018-01-12,73.04,73.49,0.44999999999998863,22.49999999999943,True,42.99999999999886,pre_holiday_only
2018-02-16,1,2018-02-16,2018-02-16,71.22,71.41,0.18999999999999773,9.499999999999886,True,16.999999999999773,pre_holiday_only
2018-03-29,1,2018-03-29,2018-03-29,69.56,69.67,0.10999999999999943,5.499999999999972,True,8.999999999999943,pre_holiday_only
2018-05-25,1,2018-05-25,2018-05-25,70.18,70.21,0.029999999999986926,1.4999999999993463,True,0.9999999999986926,pre_holiday_only
2018-07-03,1,2018-07-03,2018-07-03,66.9,66.55,-0.3500000000000085,-17.500000000000426,True,-37.00000000000085,pre_holiday_only
2018-08-31,1,2018-08-31,2018-08-31,67.47,67.33,-0.14000000000000057,-7.000000000000028,True,-16.000000000000057,pre_holiday_only
2018-11-21,1,2018-11-21,2018-11-21,62.1,62.18,0.0799999999999983,3.9999999999999147,True,5.9999999999998295,pre_holiday_only
2018-12-04,1,2018-12-04,2018-12-04,63.29,61.940000000000005,-1.3499999999999943,-67.49999999999972,True,-136.99999999999943,pre_holiday_only
2018-12-24,1,2018-12-24,2018-12-24,57.57,56.88,-0.6899999999999977,-34.499999999999886,True,-70.99999999999977,pre_holiday_only
2018-12-31,1,2018-12-31,2018-12-31,59.03,58.77,-0.259999999999998,-12.9999999999999,True,-27.9999999999998,pre_holiday_only
2019-01-18,1,2019-01-18,2019-01-18,62.08,62.07,-0.00999999999999801,-0.4999999999999005,True,-2.999999999999801,pre_holiday_only
2019-02-15,1,2019-02-15,2019-02-15,63.35,63.61,0.259999999999998,12.9999999999999,True,23.9999999999998,pre_holiday_only
2019-04-18,1,2019-04-18,2019-04-18,66.72,66.66,-0.060000000000002274,-3.0000000000001137,True,-8.000000000000227,pre_holiday_only
2019-05-24,1,2019-05-24,2019-05-24,64.78,64.77,-0.010000000000005116,-0.5000000000002558,True,-3.0000000000005116,pre_holiday_only
2019-07-03,1,2019-07-03,2019-07-03,66.60000000000001,66.67,0.06999999999999318,3.499999999999659,True,4.999999999999318,pre_holiday_only
2019-08-30,1,2019-08-30,2019-08-30,63.41,63.2,-0.20999999999999375,-10.499999999999687,True,-22.999999999999375,pre_holiday_only
2019-11-27,1,2019-11-27,2019-11-27,68.58,68.64999999999999,0.06999999999999318,3.499999999999659,True,4.999999999999318,pre_holiday_only
2019-12-24,1,2019-12-24,2019-12-24,69.29,69.21,-0.0800000000000125,-4.000000000000625,True,-10.00000000000125,pre_holiday_only
2019-12-31,1,2019-12-31,2019-12-31,69.2,69.42999999999999,0.22999999999998977,11.499999999999488,True,20.999999999998977,pre_holiday_only
2020-01-17,1,2020-01-17,2020-01-17,70.37,70.36999999999999,-1.4210854715202004e-14,-7.105427357601002e-13,True,-2.000000000001421,pre_holiday_only
2020-02-14,1,2020-02-14,2020-02-14,69.32000000000001,69.19,-0.13000000000000966,-6.500000000000483,True,-15.000000000000966,pre_holiday_only
2020-04-09,1,2020-04-09,2020-04-09,55.19,55.56,0.37000000000000455,18.500000000000227,True,35.000000000000455,pre_holiday_only
2020-05-22,1,2020-05-22,2020-05-22,56.839999999999996,56.940000000000005,0.10000000000000853,5.000000000000426,True,8.000000000000853,pre_holiday_only
2020-07-02,1,2020-07-02,2020-07-02,61.96,61.760000000000005,-0.19999999999999574,-9.999999999999787,True,-21.999999999999574,pre_holiday_only
2020-09-04,1,2020-09-04,2020-09-04,64.7,64.50999999999999,-0.19000000000001194,-9.500000000000597,True,-21.000000000001194,pre_holiday_only
2020-11-25,1,2020-11-25,2020-11-25,70.92,71.21,0.28999999999999204,14.499999999999602,True,26.999999999999204,pre_holiday_only
2020-12-24,1,2020-12-24,2020-12-24,72.31,72.35,0.03999999999999204,1.999999999999602,True,1.9999999999992042,pre_holiday_only
2020-12-31,1,2020-12-31,2020-12-31,73.45,72.94999999999999,-0.5000000000000142,-25.00000000000071,True,-52.00000000000142,pre_holiday_only
2021-01-15,1,2021-01-15,2021-01-15,74.62,74.39,-0.23000000000000398,-11.500000000000199,True,-25.000000000000398,pre_holiday_only
2021-02-12,1,2021-02-12,2021-02-12,75.69000000000001,76.3,0.6099999999999852,30.49999999999926,True,58.99999999999852,pre_holiday_only
2021-04-01,1,2021-04-01,2021-04-01,76.29,76.85,0.5599999999999881,27.999999999999403,True,53.999999999998806,pre_holiday_only
2021-05-28,1,2021-05-28,2021-05-28,80.86,80.82,-0.04000000000000625,-2.0000000000003126,True,-6.000000000000625,pre_holiday_only
2021-07-02,1,2021-07-02,2021-07-02,79.09,79.33,0.23999999999999488,11.999999999999744,True,21.99999999999949,pre_holiday_only
2021-09-03,1,2021-09-03,2021-09-03,81.81,82.05999999999999,0.2499999999999858,12.49999999999929,True,22.99999999999858,pre_holiday_only
2021-11-24,1,2021-11-24,2021-11-24,78.67,79.25,0.5799999999999983,28.999999999999915,True,55.99999999999983,pre_holiday_only
2021-12-23,1,2021-12-23,2021-12-23,78.14,78.5,0.35999999999999943,17.99999999999997,True,33.99999999999994,pre_holiday_only
2022-01-14,1,2022-01-14,2022-01-14,78.79,78.99,0.19999999999998863,9.999999999999432,True,17.999999999998863,pre_holiday_only
2022-02-18,1,2022-02-18,2022-02-18,75.67,75.28999999999999,-0.38000000000000966,-19.000000000000483,True,-40.000000000000966,pre_holiday_only
2022-04-14,1,2022-04-14,2022-04-14,72.5,72.00999999999999,-0.4900000000000091,-24.500000000000455,True,-51.00000000000091,pre_holiday_only
2022-05-27,1,2022-05-27,2022-05-27,70.06,70.42,0.35999999999999943,17.99999999999997,True,33.99999999999994,pre_holiday_only
2022-06-17,1,2022-06-17,2022-06-17,61.68,61.47,-0.21000000000000085,-10.500000000000043,True,-23.000000000000085,pre_holiday_only
2022-07-01,1,2022-07-01,2022-07-01,61.72,62.63,0.9100000000000037,45.500000000000185,True,89.00000000000037,pre_holiday_only
2022-09-02,1,2022-09-02,2022-09-02,61.4,60.46,-0.9399999999999977,-46.999999999999886,True,-95.99999999999977,pre_holiday_only
2022-11-23,1,2022-11-23,2022-11-23,65.7,66.27,0.5699999999999932,28.49999999999966,True,54.99999999999932,pre_holiday_only
2022-12-23,1,2022-12-23,2022-12-23,65.56,65.88,0.3199999999999932,15.999999999999659,True,29.999999999999318,pre_holiday_only
2022-12-30,1,2022-12-30,2022-12-30,65.96000000000001,65.63,-0.3300000000000125,-16.500000000000625,True,-35.00000000000125,pre_holiday_only
2023-01-13,1,2023-01-13,2023-01-13,69.82000000000001,70.52,0.6999999999999886,34.99999999999943,True,67.99999999999886,pre_holiday_only
2023-02-17,1,2023-02-17,2023-02-17,70.52000000000001,71.00999999999999,0.4899999999999807,24.499999999999034,True,46.99999999999807,pre_holiday_only
2023-04-06,1,2023-04-06,2023-04-06,71.62,71.92999999999999,0.30999999999998806,15.499999999999403,True,28.999999999998806,pre_holiday_only
