date,side,entry_time,exit_time,entry,exit,pts,r_mult,pre_holiday,pnl,reason
2016-11-23,1,2016-11-23,2016-11-23,120.0,120.63,0.6299999999999955,31.499999999999773,True,60.999999999999545,pre_holiday_only
2016-12-23,1,2016-12-23,2016-12-23,118.25,118.03999999999999,-0.21000000000000796,-10.500000000000398,True,-23.000000000000796,pre_holiday_only
2016-12-30,1,2016-12-30,2016-12-30,118.79,119.11999999999999,0.3299999999999841,16.499999999999204,True,30.99999999999841,pre_holiday_only
2017-01-13,1,2017-01-13,2017-01-13,121.34,121.3,-0.04000000000000625,-2.0000000000003126,True,-6.000000000000625,pre_holiday_only
2017-02-17,1,2017-02-17,2017-02-17,120.62,120.30999999999999,-0.3100000000000165,-15.500000000000824,True,-33.00000000000165,pre_holiday_only
2017-04-13,1,2017-04-13,2017-04-13,123.46000000000001,123.46,-1.4210854715202004e-14,-7.105427357601002e-13,True,-2.000000000001421,pre_holiday_only
2017-05-26,1,2017-05-26,2017-05-26,123.56,123.47,-0.09000000000000341,-4.5000000000001705,True,-11.000000000000341,pre_holiday_only
2017-07-03,1,2017-07-03,2017-07-03,125.01,124.44999999999999,-0.5600000000000165,-28.000000000000824,True,-58.00000000000165,pre_holiday_only
2017-09-01,1,2017-09-01,2017-09-01,127.29,126.74,-0.5500000000000114,-27.50000000000057,True,-57.00000000000114,pre_holiday_only
2017-11-22,1,2017-11-22,2017-11-22,126.63000000000001,127.14,0.5099999999999909,25.499999999999545,True,48.99999999999909,pre_holiday_only
2017-12-22,1,2017-12-22,2017-12-22,124.71000000000001,124.75999999999999,0.04999999999998295,2.4999999999991473,True,2.9999999999982947,pre_holiday_only
2017-12-29,1,2017-12-29,2017-12-29,126.51,126.85,0.3399999999999892,16.99999999999946,True,31.99999999999892,pre_holiday_only
2018-01-12,1,2018-01-12,2018-01-12,124.11,124.50999999999999,0.3999999999999915,19.999999999999574,True,37.99999999999915,pre_holiday_only
2018-02-16,1,2018-02-16,2018-02-16,119.05000000000001,118.69999999999999,-0.35000000000002274,-17.500000000001137,True,-37.000000000002274,pre_holiday_only
2018-03-29,1,2018-03-29,2018-03-29,121.55000000000001,121.89,0.3399999999999892,16.99999999999946,True,31.99999999999892,pre_holiday_only
2018-05-25,1,2018-05-25,2018-05-25,119.58,119.61,0.030000000000001137,1.5000000000000568,True,1.0000000000001137,pre_holiday_only
2018-07-03,1,2018-07-03,2018-07-03,121.54,121.99,0.44999999999998863,22.49999999999943,True,42.99999999999886,pre_holiday_only
2018-08-31,1,2018-08-31,2018-08-31,121.9,120.99,-0.9100000000000108,-45.50000000000054,True,-93.00000000000108,pre_holiday_only
2018-11-21,1,2018-11-21,2018-11-21,114.9,115.00999999999999,0.10999999999998522,5.499999999999261,True,8.999999999998522,pre_holiday_only
2018-12-04,1,2018-12-04,2018-12-04,116.82000000000001,117.80999999999999,0.9899999999999807,49.499999999999034,True,96.99999999999807,pre_holiday_only
2018-12-24,1,2018-12-24,2018-12-24,121.14,121.30999999999999,0.1699999999999875,8.499999999999375,True,14.99999999999875,pre_holiday_only
2018-12-31,1,2018-12-31,2018-12-31,120.64,121.5,0.8599999999999994,42.99999999999997,True,83.99999999999994,pre_holiday_only
2019-01-18,1,2019-01-18,2019-01-18,119.85000000000001,119.55,-0.30000000000001137,-15.000000000000568,True,-32.00000000000114,pre_holiday_only
2019-02-15,1,2019-02-15,2019-02-15,121.57000000000001,121.97,0.3999999999999915,19.999999999999574,True,37.99999999999915,pre_holiday_only
2019-04-18,1,2019-04-18,2019-04-18,122.82000000000001,122.89,0.06999999999999318,3.499999999999659,True,4.999999999999318,pre_holiday_only
2019-05-24,1,2019-05-24,2019-05-24,127.57000000000001,127.77,0.19999999999998863,9.999999999999432,True,17.999999999998863,pre_holiday_only
2019-07-03,1,2019-07-03,2019-07-03,133.53,134.20000000000002,0.6700000000000159,33.500000000000796,True,65.00000000000159,pre_holiday_only
2019-08-30,1,2019-08-30,2019-08-30,146.62,147.27,0.6500000000000057,32.500000000000284,True,63.00000000000057,pre_holiday_only
2019-11-27,1,2019-11-27,2019-11-27,140.63,140.71,0.0800000000000125,4.000000000000625,True,6.0000000000012506,pre_holiday_only
2019-12-24,1,2019-12-24,2019-12-24,135.92999999999998,136.83,0.9000000000000341,45.000000000001705,True,88.00000000000341,pre_holiday_only
2019-12-31,1,2019-12-31,2019-12-31,136.20999999999998,135.47,-0.7399999999999807,-36.999999999999034,True,-75.99999999999807,pre_holiday_only
2020-01-17,1,2020-01-17,2020-01-17,137.59,138.01000000000002,0.4200000000000159,21.000000000000796,True,40.00000000000159,pre_holiday_only
2020-02-14,1,2020-02-14,2020-02-14,144.76999999999998,144.54000000000002,-0.22999999999996135,-11.499999999998067,True,-24.999999999996135,pre_holiday_only
2020-04-09,1,2020-04-09,2020-04-09,164.31,165.38,1.0699999999999932,53.49999999999966,True,104.99999999999932,pre_holiday_only
2020-05-22,1,2020-05-22,2020-05-22,164.73,165.54000000000002,0.8100000000000307,40.500000000001535,True,79.00000000000307,pre_holiday_only
2020-07-02,1,2020-07-02,2020-07-02,162.7,163.58,0.8800000000000239,44.000000000001194,True,86.00000000000239,pre_holiday_only
2020-09-04,1,2020-09-04,2020-09-04,164.42,162.73000000000002,-1.6899999999999693,-84.49999999999847,True,-170.99999999999693,pre_holiday_only
2020-11-25,1,2020-11-25,2020-11-25,159.26,158.67000000000002,-0.589999999999975,-29.49999999999875,True,-60.9999999999975,pre_holiday_only
2020-12-24,1,2020-12-24,2020-12-24,156.91,157.28,0.37000000000000455,18.500000000000227,True,35.000000000000455,pre_holiday_only
2020-12-31,1,2020-12-31,2020-12-31,157.47,157.72,0.25,12.5,True,23.0,pre_holiday_only
2021-01-15,1,2021-01-15,2021-01-15,152.2,151.81,-0.38999999999998636,-19.499999999999318,True,-40.999999999998636,pre_holiday_only
2021-02-12,1,2021-02-12,2021-02-12,147.70999999999998,147.10000000000002,-0.6099999999999568,-30.49999999999784,True,-62.99999999999568,pre_holiday_only
