date,side,entry_time,exit_time,entry,exit,pts,r_mult,pnl,reason
2017-01-26,1,2017-01-26,2017-03-29,,,1.7400000000000047,5.012345679012367,174.00000000000045,tkc
2017-04-19,1,2017-04-19,2017-05-10,,,-0.5599999999999921,-1.7345132743362548,-55.999999999999204,tkc
2017-05-22,1,2017-05-22,2017-06-28,,,0.16000000000000683,0.5045045045045239,16.000000000000682,tkc
2017-07-28,1,2017-07-28,2017-08-30,,,-1.0799999999999952,-2.620450606585782,-107.99999999999952,tkc
2017-09-14,1,2017-09-14,2017-09-21,,,-1.1599999999999935,-3.7247706422018263,-115.99999999999935,tkc
2017-11-21,1,2017-11-21,2018-02-12,,,-0.8199999999999901,-1.6169014084506825,-81.999999999999,tkc
2018-04-19,1,2018-04-19,2018-04-20,,,-0.9699999999999958,-1.1849912739965043,-96.99999999999957,tkc
2018-05-31,1,2018-05-31,2018-09-05,,,3.129999999999998,6.378457059679739,312.99999999999983,tkc
2018-09-11,1,2018-09-11,2018-10-04,,,-1.0599999999999992,-2.5152542372881372,-105.99999999999991,tkc
2018-10-26,1,2018-10-26,2018-12-07,,,0.8300000000000014,0.8890589135424651,83.00000000000014,tkc
2019-01-24,1,2019-01-24,2019-05-31,,,3.6000000000000045,5.367412140575078,360.00000000000045,tkc
2019-06-14,1,2019-06-14,2019-08-13,,,-0.1899999999999946,-0.3033067274800371,-18.99999999999946,tkc
2019-08-21,1,2019-08-21,2019-10-03,,,-0.2599999999999949,-0.2666666666666612,-25.99999999999949,tkc
2019-10-17,1,2019-10-17,2019-10-18,,,-0.06999999999999716,-0.10816777041942198,-6.999999999999716,tkc
2019-10-23,1,2019-10-23,2020-01-13,,,1.710000000000004,3.334261838440126,171.0000000000004,tkc
2020-01-23,1,2020-01-23,2020-03-03,,,-2.7499999999999964,-6.43812709030099,-274.99999999999966,tkc
2020-04-09,1,2020-04-09,2020-05-13,,,-0.30999999999999234,-0.1448114781448079,-30.999999999999233,tkc
2020-05-29,1,2020-05-29,2020-06-24,,,-0.48000000000000087,-0.5324881141045961,-48.000000000000085,tkc
2020-07-14,1,2020-07-14,2020-09-18,,,4.339999999999993,4.477523949889459,433.99999999999926,tkc
2020-10-13,1,2020-10-13,2020-10-30,,,-4.099999999999999,-4.783333333333326,-409.9999999999999,tkc
2020-11-13,1,2020-11-13,2020-12-22,,,-0.2600000000000091,-0.20907524411258607,-26.00000000000091,tkc
2021-02-18,1,2021-02-18,2021-02-25,,,-0.30000000000000115,-0.4449152542372906,-30.000000000000114,tkc
2021-03-18,1,2021-03-18,2021-06-21,,,2.469999999999995,2.999132697311359,246.9999999999995,tkc
2021-07-16,1,2021-07-16,2021-09-17,,,0.4299999999999886,0.7973509933774611,42.99999999999886,tkc
2021-10-20,1,2021-10-20,2021-12-01,,,0.23999999999999092,0.3119777158774256,23.99999999999909,tkc
2021-12-15,1,2021-12-15,2022-01-25,,,-0.2000000000000068,-0.18018018018018642,-20.000000000000682,tkc
2022-02-11,1,2022-02-11,2022-02-15,,,-0.29000000000001025,-0.24923265807244557,-29.000000000001023,tkc
2022-02-16,1,2022-02-16,2022-02-17,,,-0.08000000000000228,-0.07441860465116486,-8.000000000000227,tkc
2022-03-29,1,2022-03-29,2022-05-05,,,1.749999999999996,1.6919889502762404,174.9999999999996,tkc
2022-07-07,1,2022-07-07,2022-09-02,,,1.1399999999999824,0.9827586206896403,113.99999999999824,tkc
2022-10-27,1,2022-10-27,2022-12-28,,,4.109999999999996,3.2289562289562266,410.99999999999955,tkc
2023-02-27,1,2023-02-27,2023-03-01,,,-1.2800000000000193,-1.4382022471910287,-128.00000000000193,tkc
2023-03-28,1,2023-03-28,2023-05-22,,,2.309999999999984,2.3709677419354698,230.9999999999984,tkc
2023-06-29,1,2023-06-29,2023-07-19,,,0.8899999999999824,1.2979166666666417,88.99999999999824,tkc
2023-07-20,1,2023-07-20,2023-08-16,,,-0.8200000000000114,-1.1933471933472075,-82.00000000000114,tkc
2023-11-03,1,2023-11-03,2024-04-12,,,4.679999999999989,5.860465116279067,467.99999999999886,tkc
2024-05-01,1,2024-05-01,2024-06-13,,,1.3999999999999875,1.8131359851988733,139.99999999999875,tkc
2024-06-14,1,2024-06-14,2024-07-03,,,-0.2500000000000182,-0.3130590339892896,-25.00000000000182,tkc
2024-07-18,1,2024-07-18,2024-10-02,,,3.9499999999999846,5.389863547758254,394.99999999999847,tkc
2024-10-25,1,2024-10-25,2024-10-29,,,-0.9500000000000068,-1.3247011952191265,-95.00000000000068,tkc
2024-11-26,1,2024-11-26,2024-12-20,,,-2.6700000000000057,-3.382805429864257,-267.00000000000057,tkc
2025-01-31,1,2025-01-31,2025-03-24,,,-0.02000000000001421,-0.022169437846413204,-2.000000000001421,tkc
2025-04-23,1,2025-04-23,2025-06-25,,,-1.2600000000000091,-0.5621414913957974,-126.00000000000091,tkc
2025-07-14,1,2025-07-14,2025-07-16,,,-0.8700000000000085,-1.0740740740740828,-87.00000000000085,tkc
2025-07-30,1,2025-07-30,2025-07-31,,,-1.3400000000000074,-1.6900900900901068,-134.00000000000074,tkc
2025-08-14,1,2025-08-14,2025-09-04,,,-1.5100000000000091,-1.7705192629815878,-151.0000000000009,tkc
2025-10-24,1,2025-10-24,2025-11-05,,,-4.02,-4.590538336052205,-402.0,tkc
2025-12-01,1,2025-12-01,2026-01-05,,,-1.8000000000000012,-2.094763092269328,-180.0000000000001,tkc
2026-01-23,1,2026-01-23,2026-03-13,,,2.3499999999999908,2.406730065837593,234.9999999999991,tkc
2026-04-29,1,2026-04-29,2026-06-03,,,-1.0300000000000193,-0.9658405894172976,-103.00000000000193,tkc
2026-06-18,1,2026-06-18,2026-07-01,,,-0.7600000000000091,-0.6097421203438482,-76.00000000000091,tkc
2026-07-07,1,2026-07-07,2026-08-12,,,-1.4200000000000057,-1.0327272727272783,-142.00000000000057,tkc
2026-08-26,1,2026-08-26,2026-09-01,,,-1.1500000000000097,-1.0641110376735046,-115.00000000000097,tkc
2026-09-03,1,2026-09-03,2026-09-09,,,-1.8600000000000176,-1.6909090909091078,-186.00000000000176,tkc
