date,side,entry_time,exit_time,entry,exit,pts,r_mult,pnl,reason
2017-01-20,-1,2017-01-20,2017-02-23,,,-1.3200000000000114,-0.5634146341463464,-132.00000000000114,tkc
2017-02-23,1,2017-02-23,2017-03-09,,,-8.360000000000003,-5.2064056939501855,-836.0000000000003,tkc
2017-03-09,-1,2017-03-09,2017-04-11,,,-4.520000000000014,-2.5681818181818246,-452.0000000000014,tkc
2017-04-11,1,2017-04-11,2017-05-02,,,-7.720000000000016,-5.491869918699193,-772.0000000000016,tkc
2017-05-02,-1,2017-05-02,2017-05-25,,,-2.6800000000000113,-1.6172413793103484,-268.00000000000114,tkc
2017-05-25,1,2017-05-25,2017-06-08,,,-8.840000000000007,-4.78947368421053,-884.0000000000007,tkc
2017-06-08,-1,2017-06-08,2017-07-14,,,-1.0800000000000023,-0.5250000000000006,-108.00000000000023,tkc
2017-07-14,1,2017-07-14,2017-08-24,,,2.039999999999988,1.105263157894729,203.9999999999988,tkc
2017-08-24,-1,2017-08-24,2017-09-15,,,-3.240000000000013,-1.7608695652173982,-324.0000000000013,tkc
2017-09-15,1,2017-09-15,2017-10-19,,,1.1599999999999926,0.6812080536912716,115.99999999999926,tkc
2017-10-19,-1,2017-10-19,2017-10-23,,,-1.0800000000000165,-0.6725978647686943,-108.00000000000165,tkc
2017-10-23,1,2017-10-23,2018-02-09,,,13.079999999999982,8.509293680297393,1307.9999999999982,tkc
2018-02-09,-1,2018-02-09,2018-03-02,,,-0.9200000000000205,-0.3744186046511709,-92.00000000000205,tkc
2018-03-02,1,2018-03-02,2018-06-06,,,7.719999999999979,3.335802469135793,771.999999999998,tkc
2018-06-06,-1,2018-06-06,2018-06-28,,,-12.360000000000019,-5.367245657568249,-1236.0000000000018,tkc
2018-06-28,1,2018-06-28,2018-07-27,,,-2.2800000000000193,-0.8159509202454059,-228.00000000000193,tkc
2018-07-27,-1,2018-07-27,2018-08-29,,,-0.680000000000009,-0.2521186440678,-68.00000000000091,tkc
2018-08-29,1,2018-08-29,2018-10-19,,,1.1599999999999926,0.5471698113207508,115.99999999999926,tkc
2018-10-19,-1,2018-10-19,2019-01-16,,,29.79999999999999,11.461538461538455,2979.999999999999,tkc
2019-01-16,1,2019-01-16,2019-02-15,,,5.239999999999991,1.733459357277879,523.9999999999991,tkc
2019-02-15,-1,2019-02-15,2019-02-19,,,-0.28000000000001934,-0.10722100656455878,-28.000000000001933,tkc
2019-02-19,1,2019-02-19,2019-05-08,,,9.079999999999982,3.644495412844029,907.9999999999982,tkc
2019-05-08,-1,2019-05-08,2019-07-01,,,2.67999999999999,1.1637717121588051,267.999999999999,tkc
2019-07-01,1,2019-07-01,2019-07-29,,,-5.400000000000011,-2.0633187772925816,-540.0000000000011,tkc
2019-07-29,-1,2019-07-29,2019-08-22,,,0.8399999999999852,0.34507042253520487,83.99999999999852,tkc
2019-08-22,1,2019-08-22,2019-10-01,,,-2.2000000000000064,-0.7873210633946861,-220.00000000000063,tkc
2019-10-01,-1,2019-10-01,2019-10-30,,,-1.480000000000008,-0.43750000000000233,-148.0000000000008,tkc
2019-10-30,1,2019-10-30,2020-01-21,,,5.159999999999993,2.4876033057851172,515.9999999999993,tkc
2020-01-21,-1,2020-01-21,2020-05-28,,,72.88,35.32963988919666,7288.0,tkc
2020-05-28,1,2020-05-28,2020-09-10,,,2.3499999999999983,1.92622950819672,234.99999999999983,tkc
2020-09-10,-1,2020-09-10,2020-10-16,,,-1.4000000000000024,-1.7594254937163398,-140.00000000000023,tkc
2020-10-16,1,2020-10-16,2020-11-03,,,-1.6900000000000017,-1.723233794610344,-169.00000000000017,tkc
2020-11-03,-1,2020-11-03,2020-11-12,,,-2.3100000000000023,-2.5089216446858056,-231.00000000000023,tkc
2020-11-12,1,2020-11-12,2021-03-25,,,11.219999999999997,10.535211267605632,1121.9999999999998,tkc
2021-03-25,-1,2021-03-25,2021-04-21,,,-1.359999999999996,-0.9463220675944307,-135.9999999999996,tkc
2021-04-21,1,2021-04-21,2021-07-20,,,3.8100000000000045,3.5301125082726696,381.00000000000045,tkc
2021-07-20,-1,2021-07-20,2021-08-03,,,-2.5099999999999945,-1.7711693548387073,-250.99999999999943,tkc
2021-08-03,1,2021-08-03,2021-08-13,,,-0.03999999999999602,-0.0316384180790929,-3.999999999999602,tkc
2021-08-13,-1,2021-08-13,2021-09-03,,,-0.8999999999999955,-0.7884856070087575,-89.99999999999955,tkc
2021-09-03,1,2021-09-03,2021-11-15,,,6.380000000000004,5.294605809128628,638.0000000000005,tkc
2021-11-15,-1,2021-11-15,2021-12-28,,,0.520000000000006,0.39160839160839606,52.0000000000006,tkc
2021-12-28,1,2021-12-28,2022-03-22,,,23.81999999999999,17.61648177496038,2381.999999999999,tkc
2022-03-22,-1,2022-03-22,2022-03-30,,,0.5799999999999943,0.12273276904473875,57.99999999999943,tkc
2022-03-30,1,2022-03-30,2022-04-05,,,-0.77,-0.2001857010213556,-77.0,tkc
2022-04-05,-1,2022-04-05,2022-04-18,,,-3.5100000000000087,-0.9740336967294377,-351.00000000000085,tkc
2022-04-18,1,2022-04-18,2022-04-25,,,-8.200000000000006,-2.627002288329522,-820.0000000000007,tkc
2022-04-25,-1,2022-04-25,2022-04-26,,,-2.720000000000003,-0.8976897689768986,-272.0000000000003,tkc
2022-04-26,1,2022-04-26,2022-05-02,,,0.009999999999986926,0.0033476805356245083,0.9999999999986926,tkc
2022-05-02,-1,2022-05-02,2022-05-06,,,-6.29000000000001,-2.208678204163534,-629.000000000001,tkc
2022-05-06,1,2022-05-06,2022-06-23,,,-0.040000000000011936,-0.014260249554371458,-4.000000000001194,tkc
2022-06-23,-1,2022-06-23,2022-08-10,,,8.339999999999984,2.7242183854409645,833.9999999999984,tkc
2022-08-10,1,2022-08-10,2022-08-12,,,2.039999999999988,0.752965989981541,203.9999999999988,tkc
2022-08-12,-1,2022-08-12,2022-09-07,,,6.119999999999987,2.2231447846393313,611.9999999999986,tkc
2022-09-07,1,2022-09-07,2022-09-13,,,2.8999999999999875,1.1271515824541882,289.99999999999875,tkc
2022-09-13,-1,2022-09-13,2022-10-10,,,-3.220000000000017,-1.2627450980392234,-322.0000000000017,tkc
2022-10-10,1,2022-10-10,2022-11-21,,,-8.660000000000014,-3.3017429193899823,-866.0000000000015,tkc
2022-11-21,-1,2022-11-21,2022-12-28,,,-2.5500000000000154,-1.0047846889952206,-255.00000000000153,tkc
2022-12-28,1,2022-12-28,2023-02-06,,,-4.1500000000000234,-2.2192513368984064,-415.00000000000233,tkc
2023-02-06,-1,2023-02-06,2023-02-21,,,-2.470000000000017,-1.2398709214772399,-247.0000000000017,tkc
2023-02-21,1,2023-02-21,2023-02-23,,,-1.3200000000000114,-0.6973584905660438,-132.00000000000114,tkc
2023-02-23,-1,2023-02-23,2023-03-08,,,-0.9500000000000068,-0.5159038013964348,-95.00000000000068,tkc
2023-03-08,1,2023-03-08,2023-03-20,,,-8.440000000000003,-4.956375838926181,-844.0000000000002,tkc
2023-03-20,-1,2023-03-20,2023-04-04,,,-12.44,-5.401985111662532,-1244.0,tkc
2023-04-04,1,2023-04-04,2023-05-03,,,-9.859999999999996,-4.889833510449873,-985.9999999999997,tkc
2023-05-03,-1,2023-05-03,2023-06-07,,,-3.2199999999999966,-1.7114654517843586,-321.99999999999966,tkc
2023-06-07,1,2023-06-07,2023-06-08,,,0.35999999999999543,0.21714778112882135,35.999999999999545,tkc
2023-06-08,-1,2023-06-08,2023-07-05,,,0.18999999999999345,0.10509679968391591,18.999999999999346,tkc
2023-07-05,1,2023-07-05,2023-08-29,,,7.959999999999991,4.99059561128526,795.9999999999991,tkc
2023-08-29,-1,2023-08-29,2023-09-07,,,-5.530000000000019,-4.198481561822144,-553.0000000000019,tkc
2023-09-07,1,2023-09-07,2023-10-11,,,-2.000000000000018,-1.455301455301469,-200.00000000000182,tkc
2023-10-11,-1,2023-10-11,2023-10-26,,,-0.6800000000000108,-0.35749155088246876,-68.00000000000108,tkc
