date,side,entry_time,exit_time,entry,exit,pts,r_mult,pnl,reason
2017-12-18,-1,2017-12-18,2018-05-30,,,3.4199999999999977,9.333333333333282,341.9999999999998,kbo
2018-05-30,1,2018-05-30,2018-06-04,,,-0.7900000000000102,-1.8745762711864677,-79.00000000000102,kbo
2018-06-04,-1,2018-06-04,2018-06-22,,,-0.1800000000000108,-0.3755588673621681,-18.00000000000108,kbo
2018-06-22,1,2018-06-22,2018-07-27,,,-0.16000000000000056,-0.46376811594203077,-16.000000000000057,kbo
2018-07-27,-1,2018-07-27,2018-07-30,,,0.23,0.8563829787233935,23.0,kbo
2018-07-30,1,2018-07-30,2018-07-31,,,0.18999999999999376,0.696335078534002,18.999999999999375,kbo
2018-07-31,-1,2018-07-31,2018-08-01,,,0.4999999999999818,1.8567639257293633,49.99999999999818,kbo
2018-08-01,1,2018-08-01,2018-08-02,,,0.10999999999998124,0.36579572446549385,10.999999999998124,kbo
2018-08-02,-1,2018-08-02,2018-08-13,,,-0.9400000000000159,-3.155875299760223,-94.00000000000159,kbo
2018-08-13,1,2018-08-13,2018-09-12,,,-0.5900000000000074,-2.0858585858586154,-59.00000000000074,kbo
2018-09-12,-1,2018-09-12,2018-11-20,,,0.4000000000000017,1.4736842105263177,40.00000000000017,kbo
2018-11-20,1,2018-11-20,2019-10-22,,,10.45,31.530172413793192,1045.0,kbo
2019-10-22,-1,2019-10-22,2019-11-01,,,-0.4100000000000148,-0.8039215686274815,-41.00000000000148,kbo
2019-11-01,1,2019-11-01,2019-11-05,,,-1.0900000000000216,-2.473257698541389,-109.00000000000216,kbo
2019-11-05,-1,2019-11-05,2020-01-24,,,-1.0900000000000216,-2.322678843226842,-109.00000000000216,kbo
2020-01-24,1,2020-01-24,2020-10-01,,,9.309999999999985,25.65748031496074,930.9999999999984,kbo
2020-10-01,-1,2020-10-01,2021-06-09,,,6.069999999999986,24.48991354466854,606.9999999999986,kbo
2021-06-09,1,2021-06-09,2021-09-24,,,0.43999999999999373,1.2419354838709444,43.999999999999375,kbo
2021-09-24,-1,2021-09-24,2021-12-01,,,0.5599999999999983,1.1248206599713024,55.99999999999983,kbo
2021-12-01,1,2021-12-01,2021-12-30,,,-0.36000000000000343,-0.5637583892617487,-36.00000000000034,kbo
2021-12-30,-1,2021-12-30,2022-07-22,,,10.939999999999996,24.234177215189945,1093.9999999999995,kbo
2022-07-22,1,2022-07-22,2022-09-01,,,-3.950000000000007,-4.337254901960796,-395.0000000000007,kbo
2022-09-01,-1,2022-09-01,2022-12-02,,,2.1299999999999915,2.9292730844793575,212.99999999999915,kbo
2022-12-02,1,2022-12-02,2023-02-17,,,-2.0400000000000102,-3.0222222222222412,-204.00000000000102,kbo
2023-02-17,-1,2023-02-17,2023-03-16,,,-3.6500000000000097,-5.6277533039647825,-365.00000000000097,kbo
2023-03-16,1,2023-03-16,2023-05-23,,,-2.260000000000009,-2.1249160510409677,-226.0000000000009,kbo
2023-05-23,-1,2023-05-23,2023-11-21,,,4.4999999999999964,7.446808510638297,449.9999999999996,kbo
2023-11-21,1,2023-11-21,2024-02-28,,,0.9899999999999909,1.384615384615377,98.99999999999909,kbo
2024-02-28,-1,2024-02-28,2024-06-05,,,-1.8189894035458565e-14,-3.9977789088919894e-14,-1.8189894035458565e-12,kbo
2024-06-05,1,2024-06-05,2024-07-02,,,-0.7400000000000131,-1.7529610829103537,-74.00000000000131,kbo
2024-07-02,-1,2024-07-02,2024-07-03,,,-0.23000000000000795,-0.41282051282052723,-23.000000000000796,kbo
2024-07-03,1,2024-07-03,2024-10-15,,,2.769999999999992,5.254742547425453,276.9999999999992,kbo
2024-10-15,-1,2024-10-15,2025-02-24,,,2.3999999999999875,5.241809672386883,239.99999999999875,kbo
2025-02-24,1,2025-02-24,2025-05-13,,,0.20999999999998978,0.43684992570577347,20.999999999998977,kbo
2025-05-13,-1,2025-05-13,2025-06-25,,,-1.250000000000004,-2.4204702627939256,-125.0000000000004,kbo
2025-06-25,1,2025-06-25,2025-07-16,,,-1.0600000000000063,-2.245083207261748,-106.00000000000063,kbo
2025-07-16,-1,2025-07-16,2025-07-30,,,-0.8000000000000012,-1.9718309859154786,-80.00000000000011,kbo
2025-07-30,1,2025-07-30,2025-12-09,,,1.5499999999999932,3.996316758747665,154.99999999999932,kbo
2025-12-09,-1,2025-12-09,2025-12-19,,,0.0699999999999892,0.20806794055198516,6.99999999999892,kbo
2025-12-19,1,2025-12-19,2025-12-22,,,-0.1800000000000108,-0.562500000000035,-18.00000000000108,kbo
2025-12-22,-1,2025-12-22,2026-02-13,,,-1.0000000000000182,-3.1674208144797045,-100.00000000000182,kbo
2026-02-13,1,2026-02-13,2026-03-13,,,-1.3200000000000114,-3.9319148936170762,-132.00000000000114,kbo
2026-03-13,-1,2026-03-13,2026-06-29,,,0.8199999999999892,1.9197324414715498,81.99999999999892,kbo
2026-06-29,1,2026-06-29,2026-07-02,,,-0.9200000000000199,-2.3546617915905634,-92.00000000000199,kbo
2026-07-02,-1,2026-07-02,2026-09-24,,,4.389999999999992,11.235831809872098,438.99999999999915,kbo
