date,side,entry_time,exit_time,entry,exit,pts,r_mult,pnl,reason
2017-01-20,1,2017-01-20,2018-02-09,,,9.880000000000006,30.737777777777794,988.0000000000007,kbo
2018-02-09,-1,2018-02-09,2018-02-13,,,-0.9499999999999926,-0.8104814137720834,-94.99999999999926,kbo
2018-02-13,1,2018-02-13,2018-03-02,,,0.09000000000000653,0.07372732592159692,9.000000000000654,kbo
2018-03-02,-1,2018-03-02,2018-03-21,,,-1.8499999999999912,-1.9044117647058751,-184.99999999999912,kbo
2018-03-21,1,2018-03-21,2018-03-23,,,-1.259999999999995,-1.7093023255813873,-125.99999999999949,kbo
2018-03-23,-1,2018-03-23,2018-12-04,,,5.949999999999999,7.339207048458144,594.9999999999999,kbo
2018-12-04,1,2018-12-04,2018-12-11,,,-1.9699999999999958,-2.5302752293577964,-196.99999999999957,kbo
2018-12-11,-1,2018-12-11,2019-01-10,,,-0.4399999999999946,-0.5287553648068606,-43.99999999999946,kbo
2019-01-10,1,2019-01-10,2019-01-15,,,0.15999999999999973,0.22244289970208503,15.999999999999972,kbo
2019-01-15,-1,2019-01-15,2019-01-16,,,-0.37999999999999945,-0.5559038662486935,-37.99999999999994,kbo
2019-01-16,1,2019-01-16,2019-05-10,,,0.8400000000000065,1.2658772874058235,84.00000000000065,kbo
2019-05-10,-1,2019-05-10,2019-06-21,,,-0.9399999999999946,-1.452538631346572,-93.99999999999946,kbo
2019-06-21,1,2019-06-21,2019-08-02,,,-1.9899999999999989,-3.7146666666666577,-198.9999999999999,kbo
2019-08-02,-1,2019-08-02,2019-09-12,,,-1.2199999999999958,-2.818481848184804,-121.99999999999957,kbo
2019-09-12,1,2019-09-12,2020-02-03,,,0.2500000000000031,0.5477308294209771,25.000000000000313,kbo
2020-02-03,-1,2020-02-03,2020-02-13,,,-2.0699999999999976,-2.752136752136752,-206.99999999999974,kbo
2020-02-13,1,2020-02-13,2020-02-21,,,-0.8899999999999975,-1.1026548672566336,-88.99999999999974,kbo
2020-02-21,-1,2020-02-21,2020-05-21,,,6.0000000000000036,9.756097560975608,600.0000000000003,kbo
2020-05-21,1,2020-05-21,2021-03-24,,,15.110000000000003,22.2439537329127,1511.0000000000002,kbo
2021-03-24,-1,2021-03-24,2021-06-02,,,-3.410000000000001,-3.210490921318091,-341.0000000000001,kbo
2021-06-02,1,2021-06-02,2021-07-09,,,-2.7300000000000013,-4.114101184068894,-273.0000000000001,kbo
2021-07-09,-1,2021-07-09,2021-09-02,,,0.16999999999999774,0.2586956521739095,16.999999999999773,kbo
2021-09-02,1,2021-09-02,2021-09-17,,,-1.4499999999999997,-2.065106815869782,-144.99999999999997,kbo
2021-09-17,-1,2021-09-17,2021-10-20,,,-1.049999999999994,-1.9140624999999856,-104.9999999999994,kbo
2021-10-20,1,2021-10-20,2021-11-01,,,-1.769999999999993,-2.841743119266053,-176.9999999999993,kbo
2021-11-01,-1,2021-11-01,2021-11-09,,,-0.5699999999999972,-1.040417209908731,-56.999999999999716,kbo
2021-11-09,1,2021-11-09,2021-11-23,,,-0.9399999999999946,-1.7759784075573437,-93.99999999999946,kbo
2021-11-23,-1,2021-11-23,2022-01-13,,,-0.15999999999999345,-0.3106796116504727,-15.999999999999346,kbo
2022-01-13,1,2022-01-13,2022-01-19,,,-1.0899999999999932,-1.838554216867464,-108.99999999999932,kbo
2022-01-19,-1,2022-01-19,2022-02-17,,,-0.009999999999994885,-0.01530054644807963,-0.9999999999994884,kbo
2022-02-17,1,2022-02-17,2022-02-22,,,-1.5799999999999952,-2.053853296193121,-157.99999999999952,kbo
2022-02-22,-1,2022-02-22,2022-11-14,,,10.040000000000013,13.753424657534246,1004.0000000000013,kbo
2022-11-14,1,2022-11-14,2023-03-01,,,1.1900000000000077,1.598848368522083,119.00000000000077,kbo
2023-03-01,-1,2023-03-01,2023-06-05,,,-0.29999999999999405,-0.5249999999999881,-29.999999999999403,kbo
2023-06-05,1,2023-06-05,2023-08-15,,,-0.28999999999999604,-0.623655913978487,-28.999999999999602,kbo
2023-08-15,-1,2023-08-15,2023-11-16,,,-0.0999999999999983,-0.17177914110429143,-9.99999999999983,kbo
2023-11-16,1,2023-11-16,2024-01-18,,,-1.3099999999999994,-2.3695090439276467,-130.99999999999994,kbo
2024-01-18,-1,2024-01-18,2024-02-08,,,-1.529999999999998,-3.2752293577981577,-152.9999999999998,kbo
2024-02-08,1,2024-02-08,2024-08-05,,,-0.09000000000000057,-0.21686746987951935,-9.000000000000057,kbo
2024-08-05,-1,2024-08-05,2024-08-19,,,-4.260000000000002,-6.0060422960725095,-426.00000000000017,kbo
2024-08-19,1,2024-08-19,2024-09-04,,,-1.27,-1.6478220574606097,-127.0,kbo
2024-09-04,-1,2024-09-04,2024-09-12,,,-0.009999999999994885,-0.02098950524736557,-0.9999999999994884,kbo
2024-09-12,1,2024-09-12,2024-11-14,,,0.7100000000000043,1.432276657060525,71.00000000000043,kbo
2024-11-14,-1,2024-11-14,2025-02-14,,,-1.3000000000000012,-2.040358744394622,-130.0000000000001,kbo
2025-02-14,1,2025-02-14,2025-04-04,,,-3.069999999999997,-5.769127516778516,-306.9999999999997,kbo
