date,side,entry_time,exit_time,entry,exit,pts,r_mult,pnl,reason
2017-02-01,1,2017-02-01,2017-03-22,,,-2.5599999999999636,-1.367938931297688,-255.99999999999636,kbo
2017-03-31,1,2017-03-31,2017-04-04,,,-1.5299999999999625,-0.8393416927899486,-152.99999999999625,kbo
2017-04-21,1,2017-04-21,2017-05-18,,,-2.7299999999999796,-1.549250101337646,-272.99999999999795,kbo
2017-05-23,1,2017-05-23,2017-08-11,,,-1.119999999999966,-0.6850152905198563,-111.99999999999659,kbo
2017-09-14,1,2017-09-14,2018-02-06,,,3.7200000000000104,3.083481349911206,372.000000000001,kbo
2018-02-20,1,2018-02-20,2018-03-01,,,-2.9799999999999796,-0.8757346767422277,-297.99999999999795,kbo
2018-03-12,1,2018-03-12,2018-03-26,,,-7.199999999999978,-2.7616438356164297,-719.9999999999978,kbo
2018-03-27,1,2018-03-27,2018-04-03,,,-4.679999999999968,-1.8671986320889011,-467.9999999999968,kbo
2018-04-05,1,2018-04-05,2018-04-09,,,-1.6799999999999682,-0.4894901144640905,-167.99999999999682,kbo
2018-04-11,1,2018-04-11,2018-10-02,,,13.360000000000023,3.633961530988936,1336.0000000000023,kbo
2019-01-31,1,2019-01-31,2019-05-21,,,4.98,2.5196964221178186,498.0,kbo
2019-07-01,1,2019-07-01,2019-08-06,,,-8.670000000000005,-4.551181102362205,-867.0000000000006,kbo
2019-09-12,1,2019-09-12,2019-10-02,,,-9.609999999999975,-3.42253879419994,-960.9999999999975,kbo
2019-10-18,1,2019-10-18,2020-02-26,,,4.080000000000024,1.7173782321106554,408.0000000000024,kbo
2020-04-30,1,2020-04-30,2020-09-24,,,12.100000000000005,2.549285176824681,1210.0000000000005,kbo
2020-10-06,1,2020-10-06,2021-05-12,,,58.570000000000036,14.505218468070067,5857.000000000004,kbo
2021-05-17,1,2021-05-17,2021-05-19,,,-3.789999999999982,-0.8246813801678539,-378.9999999999982,kbo
2021-05-27,1,2021-05-27,2021-07-15,,,-7.299999999999974,-1.5827783800526511,-729.9999999999974,kbo
2021-08-25,1,2021-08-25,2021-09-15,,,-1.8699999999999943,-0.5676496097137891,-186.99999999999943,kbo
2021-09-16,1,2021-09-16,2021-09-21,,,-3.4999999999999614,-1.045221843003401,-349.99999999999613,kbo
2021-09-24,1,2021-09-24,2021-10-12,,,-2.1199999999999943,-0.5428937259923162,-211.99999999999943,kbo
2021-10-14,1,2021-10-14,2021-12-01,,,-1.6199999999999954,-0.4298711144806658,-161.99999999999955,kbo
2022-03-30,1,2022-03-30,2022-04-12,,,-12.71,-2.9895833333333344,-1271.0,kbo
2022-07-29,1,2022-07-29,2022-09-19,,,-9.039999999999985,-2.3524163568773226,-903.9999999999984,kbo
2022-11-02,1,2022-11-02,2022-12-16,,,-8.909999999999986,-1.8752254960913994,-890.9999999999985,kbo
2023-01-13,1,2023-01-13,2023-03-13,,,-11.929999999999964,-3.6135871916919067,-1192.9999999999964,kbo
2023-06-05,1,2023-06-05,2023-08-28,,,3.470000000000009,1.0391443850267406,347.0000000000009,kbo
2023-12-01,1,2023-12-01,2024-04-16,,,15.2,4.538281083386651,1520.0,kbo
2024-05-15,1,2024-05-15,2024-06-17,,,-11.129999999999985,-3.6491803278688484,-1112.9999999999984,kbo
2024-07-12,1,2024-07-12,2024-09-06,,,-1.039999999999984,-0.3784767351182682,-103.99999999999841,kbo
2024-09-16,1,2024-09-16,2024-12-19,,,5.570000000000038,1.404285971546921,557.0000000000038,kbo
2025-05-14,1,2025-05-14,2025-11-21,,,21.890000000000022,5.75403680060083,2189.0000000000023,kbo
2025-11-26,1,2025-11-26,2026-03-13,,,4.139999999999989,0.7776734200992873,413.99999999999886,kbo
2026-04-10,1,2026-04-10,2026-09-11,,,28.28000000000001,4.992686002522069,2828.000000000001,kbo
