date,side,entry_time,exit_time,entry,exit,pts,risk_pts,r_mult,pnl,reason,entry_dev
2025-12-04,1,2025-12-04 14:25:00-05:00,2025-12-04 14:35:00-05:00,6842.0,6857.069054902546,15.069054902545759,7.282645048824634,2.0691733294042383,73.64527451272879,target,-2.74104339769292
2025-12-16,1,2025-12-16 12:55:00-05:00,2025-12-16 13:40:00-05:00,6831.75,6846.595063427215,14.845063427214882,21.476628399364927,0.6912194573173254,72.5253171360744,target,-2.029787299619797
2025-12-17,1,2025-12-17 10:40:00-05:00,2025-12-17 10:40:00-05:00,6834.25,6825.772392003857,-8.477607996142979,8.227607996142979,-1.0303855020945574,-44.088039980714896,stop,-2.2552543264583127
2025-12-18,-1,2025-12-18 10:35:00-05:00,2025-12-18 11:35:00-05:00,6859.75,6872.175567802483,-12.425567802482874,12.175567802482874,-1.0205329233145923,-63.82783901241437,stop,2.214975101206181
2025-12-26,1,2025-12-26 12:10:00-05:00,2025-12-26 13:45:00-05:00,6973.0,6978.940070201164,5.940070201164417,8.394706797116669,0.7075971019267349,28.000351005822086,target,-2.015983413121315
2025-12-29,1,2025-12-29 12:30:00-05:00,2025-12-29 13:20:00-05:00,6938.5,6948.940657197731,10.440657197730616,9.945726802637182,1.0497631198719635,50.503285988653076,target,-2.2361430890061476
2025-12-31,1,2025-12-31 15:05:00-05:00,2025-12-31 15:55:00-05:00,6908.25,6896.271512806831,-11.978487193168803,11.728487193168803,-1.0213156220305728,-61.59243596584402,stop,-2.2002995704028323
2026-01-13,1,2026-01-13 15:35:00-05:00,2026-01-13 15:50:00-05:00,6979.25,6996.57191971221,17.32191971220982,17.793072842898255,0.973520418038614,84.9095985610491,target,-2.0459370266199737
2026-01-14,1,2026-01-14 10:50:00-05:00,2026-01-14 11:20:00-05:00,6928.5,6949.1122820222845,20.61228202228449,17.361756182141107,1.1872233319050398,101.36141011142244,target,-2.0725820037027805
2026-01-21,-1,2026-01-21 14:40:00-05:00,2026-01-21 15:55:00-05:00,6921.25,6911.0,10.25,32.99521248520159,0.3106511286932049,49.55,time,2.241291195489294
2026-01-23,-1,2026-01-23 11:05:00-05:00,2026-01-23 12:00:00-05:00,6962.0,6948.935218616717,13.064781383282934,18.822048032763632,0.6941211371122316,63.62390691641467,target,2.0047038751343433
2026-01-28,1,2026-01-28 11:45:00-05:00,2026-01-28 14:30:00-05:00,7001.0,7009.067747061987,8.067747061986665,12.180512366787298,0.6623487435540936,38.638735309933324,target,-2.1110097162770596
2026-01-30,1,2026-01-30 11:25:00-05:00,2026-01-30 11:40:00-05:00,6953.5,6969.4633954587125,15.963395458712512,9.738469941405128,1.6392098096273644,78.11697729356256,target,-2.5179066931636576
2026-02-03,1,2026-02-03 12:40:00-05:00,2026-02-03 14:05:00-05:00,6927.75,6886.440749423447,-41.309250576552586,41.059250576552586,-1.00608876188653,-208.24625288276292,stop,-2.002040224033866
2026-02-06,-1,2026-02-06 11:10:00-05:00,2026-02-06 12:30:00-05:00,6913.0,6930.511832547667,-17.511832547666927,17.261832547666927,-1.0144828192087745,-89.25916273833464,stop,2.1045029125933428
2026-02-09,-1,2026-02-09 10:40:00-05:00,2026-02-09 12:00:00-05:00,6974.75,6997.929392821846,-23.179392821845795,22.929392821845795,-1.0109030362008458,-117.59696410922898,stop,2.0031125940774412
2026-02-10,1,2026-02-10 13:30:00-05:00,2026-02-10 15:50:00-05:00,6975.0,6966.014012324688,-8.985987675311662,8.735987675311662,-1.0286172564902436,-46.629938376558314,stop,-2.289714013888579
2026-02-12,1,2026-02-12 10:40:00-05:00,2026-02-12 10:50:00-05:00,6950.5,6935.1447730763475,-15.35522692365248,15.10522692365248,-1.0165505623492843,-78.4761346182624,stop,-2.0841943281579707
2026-02-13,-1,2026-02-13 10:35:00-05:00,2026-02-13 10:40:00-05:00,6875.75,6850.023614698404,25.726385301595656,11.828641698608408,2.1749230348757846,126.93192650797828,target,2.6026031501229627
2026-02-25,-1,2026-02-25 11:45:00-05:00,2026-02-25 12:45:00-05:00,6947.75,6953.932207614718,-6.182207614718209,5.932207614718209,-1.0421428271289315,-32.61103807359105,stop,2.300547412586938
2026-03-02,-1,2026-03-02 11:50:00-05:00,2026-03-02 15:10:00-05:00,6889.25,6876.155492120513,13.094507879486628,29.883639403201414,0.4381831711596621,63.772539397433135,target,2.0582288239768123
2026-03-03,-1,2026-03-03 13:30:00-05:00,2026-03-03 15:55:00-05:00,6821.25,6826.25,-5.0,53.68866412242369,-0.09312952895603324,-26.7,time,2.0338993605695257
2026-03-06,-1,2026-03-06 10:35:00-05:00,2026-03-06 10:50:00-05:00,6767.25,6747.944349431231,19.305650568769124,20.221768634795808,0.9546964421079218,94.82825284384562,target,2.1186296340322914
2026-03-09,-1,2026-03-09 10:50:00-04:00,2026-03-09 11:20:00-04:00,6693.5,6711.514423660322,-18.01442366032188,17.76442366032188,-1.0140730712563668,-91.77211830160941,stop,2.2798718907962563
2026-03-10,-1,2026-03-10 10:40:00-04:00,2026-03-10 11:00:00-04:00,6813.25,6830.125008637977,-16.875008637976862,16.625008637976862,-1.0150375861717702,-86.07504318988431,stop,2.186847345250489
2026-03-24,-1,2026-03-24 11:20:00-04:00,2026-03-24 12:35:00-04:00,6632.0,6615.551670226872,16.448329773127625,26.477777747800246,0.6212126232721377,80.54164886563812,target,2.0188809822770297
2026-03-31,-1,2026-03-31 12:40:00-04:00,2026-03-31 12:40:00-04:00,6516.5,6527.196749153029,-10.696749153028577,10.446749153028577,-1.0239308895368204,-55.18374576514289,stop,2.315746967518744
2026-04-01,-1,2026-04-01 10:50:00-04:00,2026-04-01 11:00:00-04:00,6630.0,6638.353429324522,-8.35342932452204,8.10342932452204,-1.0308511359805987,-43.4671466226102,stop,2.0855152309585208
2026-04-07,1,2026-04-07 11:10:00-04:00,2026-04-07 11:15:00-04:00,6576.5,6598.764231603384,22.26423160338436,22.190093005136987,1.0033410674858465,109.6211580169218,target,-2.155246386970421
2026-04-09,1,2026-04-09 10:35:00-04:00,2026-04-09 10:45:00-04:00,6805.5,6811.108043886772,5.608043886772066,8.427723325425177,0.6654280960853851,26.34021943386033,target,-2.034016575001115
2026-04-20,1,2026-04-20 10:45:00-04:00,2026-04-20 10:50:00-04:00,7141.75,7134.713606211033,-7.036393788966961,6.786393788966961,-1.036838416362817,-36.88196894483481,stop,-2.0557190487414303
2026-04-21,1,2026-04-21 11:00:00-04:00,2026-04-21 11:00:00-04:00,7135.5,7124.288299385538,-11.211700614461733,10.961700614461733,-1.0228066801669602,-57.75850307230867,stop,-2.1879741760658638
2026-04-27,1,2026-04-27 11:25:00-04:00,2026-04-27 11:40:00-04:00,7180.25,7188.354247720905,8.104247720904823,7.073217406677031,1.1457653928825249,38.82123860452411,target,-2.287517222058083
2026-04-28,1,2026-04-28 10:40:00-04:00,2026-04-28 11:00:00-04:00,7154.75,7162.619202526651,7.869202526650952,9.970887972453966,0.789217825773469,37.646012633254756,target,-2.1322527436176606
2026-05-01,1,2026-05-01 14:50:00-04:00,2026-05-01 15:25:00-04:00,7263.0,7276.936749925595,13.936749925594995,16.624662616757632,0.8383177599975337,67.98374962797497,target,-2.1129766864869475
2026-05-04,1,2026-05-04 11:25:00-04:00,2026-05-04 12:05:00-04:00,7226.75,7207.198660401549,-19.551339598450795,19.301339598450795,-1.0129524688545486,-99.45669799225398,stop,-2.039875688954944
2026-05-12,1,2026-05-12 10:35:00-04:00,2026-05-12 11:15:00-04:00,7385.5,7373.265006042531,-12.23499395746876,11.98499395746876,-1.020859418109611,-62.8749697873438,stop,-2.090705912124166
2026-05-18,1,2026-05-18 11:30:00-04:00,2026-05-18 12:20:00-04:00,7396.5,7418.902858042061,22.40285804206087,20.968055454154637,1.0684280233349888,110.31429021030435,target,-2.0546722875990544
2026-05-26,1,2026-05-26 11:55:00-04:00,2026-05-26 14:15:00-04:00,7519.25,7532.340943220985,13.090943220984627,14.473536274030266,0.9044744126888732,63.75471610492313,target,-2.1486094902044295
2026-05-27,1,2026-05-27 11:20:00-04:00,2026-05-27 11:30:00-04:00,7524.75,7534.322336514294,9.572336514293966,7.0554379241366405,1.3567317319236867,46.161682571469825,target,-2.0057917727079744
2026-06-03,1,2026-06-03 12:25:00-04:00,2026-06-03 13:50:00-04:00,7568.25,7582.029648742735,13.779648742734935,14.597313484548977,0.943985258473792,67.19824371367467,target,-2.0302668101030545
2026-06-05,1,2026-06-05 11:40:00-04:00,2026-06-05 12:10:00-04:00,7492.75,7474.745100208044,-18.004899791955722,17.754899791955722,-1.0140806201628505,-91.72449895977861,stop,-2.174523045287164
2026-06-08,-1,2026-06-08 10:55:00-04:00,2026-06-08 11:00:00-04:00,7463.75,7475.030367615497,-11.280367615497198,11.030367615497198,-1.0226647024573108,-58.10183807748599,stop,2.1564137628823348
2026-06-12,-1,2026-06-12 11:20:00-04:00,2026-06-12 11:45:00-04:00,7453.25,7420.298227591022,32.951772408978286,36.06372166614801,0.9137097028981669,163.05886204489144,target,2.017941652499364
2026-06-15,-1,2026-06-15 11:00:00-04:00,2026-06-15 11:20:00-04:00,7623.0,7629.753618626239,-6.753618626238676,6.503618626238676,-1.0384401383856336,-35.468093131193385,stop,2.2184970930695775
2026-06-16,1,2026-06-16 10:35:00-04:00,2026-06-16 11:10:00-04:00,7607.25,7619.457701566879,12.207701566879223,14.568541113208084,0.8379494880109523,59.33850783439611,target,-2.127802294124047
2026-06-18,-1,2026-06-18 13:10:00-04:00,2026-06-18 15:00:00-04:00,7571.5,7558.6590807885,12.840919211499568,15.267472496137998,0.8410638509254075,62.504596057497835,target,2.1340359343990034
2026-06-24,-1,2026-06-24 10:45:00-04:00,2026-06-24 10:45:00-04:00,7472.5,7479.831716254337,-7.331716254337152,7.081716254337152,-1.0353021769047706,-38.358581271685765,stop,2.0043941848824463
2026-07-02,1,2026-07-02 11:10:00-04:00,2026-07-02 12:35:00-04:00,7534.75,7501.897006467891,-32.852993532109394,32.602993532109394,-1.0076680075329214,-165.96496766054696,stop,-2.0319694388882814
2026-07-08,1,2026-07-08 10:40:00-04:00,2026-07-08 10:45:00-04:00,7498.25,7493.592324412016,-4.6576755879841585,4.4076755879841585,-1.0567192378408088,-24.98837793992079,stop,-2.3846136763837555
2026-07-13,1,2026-07-13 12:00:00-04:00,2026-07-13 12:25:00-04:00,7583.5,7573.207111153885,-10.292888846114693,10.042888846114693,-1.0248932357841158,-53.164444230573466,stop,-2.11240290637374
2026-07-15,1,2026-07-15 12:05:00-04:00,2026-07-15 12:20:00-04:00,7590.75,7577.902499137887,-12.84750086211261,12.59750086211261,-1.0198452060243062,-65.93750431056306,stop,-2.2390276259803272
2026-07-16,1,2026-07-16 15:10:00-04:00,2026-07-16 15:55:00-04:00,7567.25,7576.75,9.5,20.367111340777228,0.46643826122656584,45.8,time,-2.01802069214008
2026-07-21,-1,2026-07-21 10:35:00-04:00,2026-07-21 11:00:00-04:00,7530.75,7522.675257182521,8.074742817479091,13.528141091741418,0.5968848759574599,38.67371408739545,target,2.1004294572067352
2026-07-23,1,2026-07-23 10:55:00-04:00,2026-07-23 11:10:00-04:00,7442.0,7427.914769502747,-14.085230497253178,13.835230497253178,-1.018069810983607,-72.1261524862659,stop,-2.0424954976351724
2026-07-24,-1,2026-07-24 11:00:00-04:00,2026-07-24 11:10:00-04:00,7464.75,7471.298240534469,-6.548240534469187,6.298240534469187,-1.0396936253278664,-34.44120267234594,stop,2.17463575283943
2026-07-28,-1,2026-07-28 10:50:00-04:00,2026-07-28 11:15:00-04:00,7450.0,7457.728254143159,-7.728254143158665,7.478254143158665,-1.0334302626273684,-40.34127071579333,stop,2.1648267990945875
2026-07-29,-1,2026-07-29 14:50:00-04:00,2026-07-29 15:15:00-04:00,7474.75,7427.686728030809,47.06327196919119,29.904581121101728,1.5737813473662632,233.61635984595597,target,2.437174417363469
2026-07-30,-1,2026-07-30 13:05:00-04:00,2026-07-30 15:10:00-04:00,7453.5,7475.839119036866,-22.339119036865668,22.089119036865668,-1.0113177895226497,-113.39559518432834,stop,2.056249929897262
2026-07-31,-1,2026-07-31 13:30:00-04:00,2026-07-31 15:55:00-04:00,7514.5,7520.25,-5.75,37.7421643515936,-0.15234950350051177,-30.45,time,2.0977382049478996
2026-08-05,1,2026-08-05 10:35:00-04:00,2026-08-05 10:40:00-04:00,7798.25,7789.333124047013,-8.91687595298663,8.66687595298663,-1.0288454572738923,-46.28437976493315,stop,-2.267242754829645
2026-08-06,1,2026-08-06 11:20:00-04:00,2026-08-06 11:50:00-04:00,7739.5,7731.88162953123,-7.618370468770081,7.368370468770081,-1.0339288043482062,-39.79185234385041,stop,-2.0623984170696046
2026-08-10,1,2026-08-10 12:45:00-04:00,2026-08-10 14:55:00-04:00,7768.25,7779.030202237918,10.780202237918274,10.010361902811383,1.0769043459748129,52.20101118959137,target,-2.2326146005952308
2026-08-11,1,2026-08-11 11:15:00-04:00,2026-08-11 11:30:00-04:00,7772.25,7766.202288662542,-6.047711337458168,5.797711337458168,-1.0431204634809579,-31.938556687290838,stop,-2.138793876472186
2026-08-14,1,2026-08-14 10:35:00-04:00,2026-08-14 11:20:00-04:00,7811.25,7805.390443492961,-5.859556507039088,5.609556507039088,-1.0445668030416113,-30.997782535195437,stop,-2.265789850344396
2026-08-17,1,2026-08-17 12:55:00-04:00,2026-08-17 13:10:00-04:00,7790.0,7784.353755281264,-5.646244718735943,5.396244718735943,-1.0463285141854282,-29.931223593679714,stop,-2.122881241013035
2026-08-18,1,2026-08-18 11:00:00-04:00,2026-08-18 11:00:00-04:00,7719.75,7714.835979273427,-4.914020726572744,4.664020726572744,-1.0536018201153465,-26.27010363286372,stop,-2.3747816731886346
2026-08-20,1,2026-08-20 11:45:00-04:00,2026-08-20 12:35:00-04:00,7692.0,7702.206995604193,10.206995604193253,7.8272451818429545,1.3040342249493682,49.33497802096626,target,-2.3003625703105643
2026-08-27,-1,2026-08-27 10:50:00-04:00,2026-08-27 11:15:00-04:00,7733.5,7742.91055571613,-9.410555716130148,9.160555716130148,-1.0272909207418273,-48.75277858065074,stop,2.0568659683263806
2026-08-31,-1,2026-08-31 15:45:00-04:00,2026-08-31 15:55:00-04:00,7697.75,7705.406617286271,-7.656617286271285,7.406617286271285,-1.033753600373465,-39.983086431356426,stop,2.3375515918846346
2026-09-03,-1,2026-09-03 11:10:00-04:00,2026-09-03 11:15:00-04:00,7733.0,7745.444534280658,-12.444534280658445,12.194534280658445,-1.02050098792182,-63.92267140329223,stop,2.3205537234569262
2026-09-04,1,2026-09-04 10:50:00-04:00,2026-09-04 12:10:00-04:00,7719.75,7727.010936398809,7.260936398808553,12.153332424611108,0.5974440709039435,34.604681994042764,target,-2.1134529501366437
2026-09-14,-1,2026-09-14 11:45:00-04:00,2026-09-14 12:45:00-04:00,7704.75,7718.551470433558,-13.80147043355828,13.55147043355828,-1.018448182522017,-70.7073521677914,stop,2.3225264468207274
2026-09-16,-1,2026-09-16 11:10:00-04:00,2026-09-16 12:10:00-04:00,7691.25,7683.647332867663,7.6026671323370465,9.165529453758609,0.8294847745232369,36.31333566168523,target,2.056889814684556
