date,side,entry_time,exit_time,entry,exit,pts,r_mult,tom,pnl,reason
2016-09-28,1,2016-09-27,2016-09-28,37.62,37.660000000000004,0.04000000000000625,2.0000000000003126,True,2.0000000000006253,tom_only
2016-09-29,1,2016-09-28,2016-09-29,37.96,37.75,-0.21000000000000085,-10.500000000000043,True,-23.000000000000085,tom_only
2016-10-03,1,2016-09-30,2016-10-03,37.46,37.52,0.060000000000002274,3.0000000000001137,True,4.000000000000227,tom_only
2016-10-04,1,2016-10-03,2016-10-04,37.72,37.72,0.0,0.0,True,-2.0,tom_only
2016-10-05,1,2016-10-04,2016-10-05,37.3,37.660000000000004,0.36000000000000654,18.000000000000327,True,34.000000000000654,tom_only
2016-11-01,1,2016-10-31,2016-11-01,37.15,37.27,0.12000000000000455,6.000000000000227,True,10.000000000000455,tom_only
2016-11-02,1,2016-11-01,2016-11-02,36.85,36.690000000000005,-0.1599999999999966,-7.9999999999998295,True,-17.99999999999966,tom_only
2016-11-03,1,2016-11-02,2016-11-03,36.41,36.43,0.020000000000003126,1.0000000000001563,True,3.126388037344441e-13,tom_only
2016-12-01,1,2016-11-30,2016-12-01,35.51,35.39,-0.11999999999999744,-5.999999999999872,True,-13.999999999999744,tom_only
2016-12-02,1,2016-12-01,2016-12-02,35.089999999999996,35.07,-0.01999999999999602,-0.999999999999801,True,-3.999999999999602,tom_only
2016-12-05,1,2016-12-02,2016-12-05,35.129999999999995,35.28,0.15000000000000568,7.500000000000284,True,13.000000000000568,tom_only
2017-01-03,1,2016-12-30,2017-01-03,35.019999999999996,35.38,0.36000000000000654,18.000000000000327,True,34.000000000000654,tom_only
2017-01-04,1,2017-01-03,2017-01-04,35.44,35.620000000000005,0.18000000000000682,9.000000000000341,True,16.000000000000682,tom_only
2017-01-05,1,2017-01-04,2017-01-05,35.71,35.940000000000005,0.23000000000000398,11.500000000000199,True,21.000000000000398,tom_only
2017-02-01,1,2017-01-31,2017-02-01,37.35,37.480000000000004,0.13000000000000256,6.500000000000128,True,11.000000000000256,tom_only
2017-02-02,1,2017-02-01,2017-02-02,37.37,37.47,0.10000000000000142,5.000000000000071,True,8.000000000000142,tom_only
2017-02-03,1,2017-02-02,2017-02-03,37.53,37.68,0.14999999999999858,7.499999999999929,True,12.999999999999858,tom_only
2017-03-01,1,2017-02-28,2017-03-01,38.0,38.29,0.28999999999999915,14.499999999999957,True,26.999999999999915,tom_only
2017-03-02,1,2017-03-01,2017-03-02,38.589999999999996,38.2,-0.38999999999999346,-19.499999999999673,True,-40.999999999999346,tom_only
2017-03-03,1,2017-03-02,2017-03-03,37.91,38.07,0.1600000000000037,8.000000000000185,True,14.00000000000037,tom_only
2017-04-03,1,2017-03-31,2017-04-03,39.4,39.5,0.10000000000000142,5.000000000000071,True,8.000000000000142,tom_only
2017-04-04,1,2017-04-03,2017-04-04,39.62,39.52,-0.09999999999999432,-4.999999999999716,True,-11.999999999999432,tom_only
2017-04-05,1,2017-04-04,2017-04-05,39.64,39.79,0.14999999999999858,7.499999999999929,True,12.999999999999858,tom_only
2017-05-01,1,2017-04-28,2017-05-01,40.07,40.230000000000004,0.1600000000000037,8.000000000000185,True,14.00000000000037,tom_only
2017-05-02,1,2017-05-01,2017-05-02,40.3,40.45,0.15000000000000568,7.500000000000284,True,13.000000000000568,tom_only
2017-05-03,1,2017-05-02,2017-05-03,40.589999999999996,40.4,-0.18999999999999773,-9.499999999999886,True,-20.999999999999773,tom_only
2017-06-01,1,2017-05-31,2017-06-01,41.21,41.300000000000004,0.09000000000000341,4.5000000000001705,True,7.000000000000341,tom_only
2017-06-02,1,2017-06-01,2017-06-02,41.559999999999995,41.690000000000005,0.13000000000000966,6.500000000000483,True,11.000000000000966,tom_only
2017-06-05,1,2017-06-02,2017-06-05,41.769999999999996,41.730000000000004,-0.03999999999999204,-1.999999999999602,True,-5.999999999999204,tom_only
2017-07-03,1,2017-06-30,2017-07-03,41.4,41.61,0.21000000000000085,10.500000000000043,True,19.000000000000085,tom_only
2017-07-05,1,2017-07-03,2017-07-05,41.64,41.38,-0.259999999999998,-12.9999999999999,True,-27.9999999999998,tom_only
2017-07-06,1,2017-07-05,2017-07-06,41.559999999999995,41.24,-0.3199999999999932,-15.999999999999659,True,-33.99999999999932,tom_only
2017-08-01,1,2017-07-31,2017-08-01,43.809999999999995,43.99,0.18000000000000682,9.000000000000341,True,16.000000000000682,tom_only
2017-08-02,1,2017-08-01,2017-08-02,43.94,44.0,0.060000000000002274,3.0000000000001137,True,4.000000000000227,tom_only
2017-08-03,1,2017-08-02,2017-08-03,43.98,43.760000000000005,-0.21999999999999176,-10.999999999999588,True,-23.999999999999176,tom_only
2017-09-01,1,2017-08-31,2017-09-01,44.839999999999996,45.0,0.1600000000000037,8.000000000000185,True,14.00000000000037,tom_only
2017-09-05,1,2017-09-01,2017-09-05,45.169999999999995,44.800000000000004,-0.36999999999999034,-18.499999999999517,True,-38.999999999999034,tom_only
2017-09-06,1,2017-09-05,2017-09-06,44.58,44.74,0.1600000000000037,8.000000000000185,True,14.00000000000037,tom_only
2017-10-02,1,2017-09-29,2017-10-02,44.82,44.800000000000004,-0.01999999999999602,-0.999999999999801,True,-3.999999999999602,tom_only
2017-10-03,1,2017-10-02,2017-10-03,44.83,45.17,0.3400000000000034,17.00000000000017,True,32.00000000000034,tom_only
2017-10-04,1,2017-10-03,2017-10-04,45.54,45.5,-0.03999999999999915,-1.9999999999999574,True,-5.999999999999915,tom_only
2017-11-01,1,2017-10-31,2017-11-01,46.29,46.690000000000005,0.4000000000000057,20.000000000000284,True,38.00000000000057,tom_only
2017-11-02,1,2017-11-01,2017-11-02,46.53,46.580000000000005,0.05000000000000426,2.500000000000213,True,3.0000000000004263,tom_only
2017-11-03,1,2017-11-02,2017-11-03,46.589999999999996,46.54,-0.04999999999999716,-2.499999999999858,True,-6.999999999999716,tom_only
2017-12-01,1,2017-11-30,2017-12-01,46.11,45.97,-0.14000000000000057,-7.000000000000028,True,-16.000000000000057,tom_only
2017-12-04,1,2017-12-01,2017-12-04,45.85,46.34,0.490000000000002,24.5000000000001,True,47.0000000000002,tom_only
2017-12-05,1,2017-12-04,2017-12-05,45.94,45.95,0.010000000000005116,0.5000000000002558,True,-0.9999999999994884,tom_only
2018-01-02,1,2017-12-29,2018-01-02,47.129999999999995,47.77,0.6400000000000077,32.000000000000384,True,62.00000000000077,tom_only
2018-01-03,1,2018-01-02,2018-01-03,48.019999999999996,48.28,0.2600000000000051,13.000000000000256,True,24.00000000000051,tom_only
2018-01-04,1,2018-01-03,2018-01-04,48.48,48.580000000000005,0.10000000000000853,5.000000000000426,True,8.000000000000853,tom_only
2018-02-01,1,2018-01-31,2018-02-01,51.04,50.56,-0.4799999999999969,-23.999999999999844,True,-49.99999999999969,tom_only
2018-02-02,1,2018-02-01,2018-02-02,50.35,49.81,-0.5399999999999991,-26.999999999999957,True,-55.999999999999915,tom_only
2018-02-05,1,2018-02-02,2018-02-05,49.059999999999995,48.980000000000004,-0.07999999999999119,-3.9999999999995595,True,-9.999999999999119,tom_only
2018-03-01,1,2018-02-28,2018-03-01,48.03,48.21,0.17999999999999972,8.999999999999986,True,15.999999999999972,tom_only
2018-03-02,1,2018-03-01,2018-03-02,47.94,47.34,-0.5999999999999943,-29.999999999999716,True,-61.99999999999943,tom_only
2018-03-05,1,2018-03-02,2018-03-05,48.14,47.6,-0.5399999999999991,-26.999999999999957,True,-55.999999999999915,tom_only
2018-04-02,1,2018-03-29,2018-04-02,48.29,47.940000000000005,-0.3499999999999943,-17.499999999999716,True,-36.99999999999943,tom_only
2018-04-03,1,2018-04-02,2018-04-03,47.419999999999995,47.830000000000005,0.4100000000000108,20.50000000000054,True,39.00000000000108,tom_only
2018-04-04,1,2018-04-03,2018-04-04,47.89,46.57,-1.3200000000000003,-66.00000000000001,True,-134.00000000000003,tom_only
2018-05-01,1,2018-04-30,2018-05-01,46.93,46.620000000000005,-0.30999999999999517,-15.499999999999758,True,-32.99999999999952,tom_only
2018-05-02,1,2018-05-01,2018-05-02,46.699999999999996,46.74,0.04000000000000625,2.0000000000003126,True,2.0000000000006253,tom_only
2018-05-03,1,2018-05-02,2018-05-03,46.33,46.29,-0.03999999999999915,-1.9999999999999574,True,-5.999999999999915,tom_only
2018-06-01,1,2018-05-31,2018-06-01,45.699999999999996,46.050000000000004,0.3500000000000085,17.500000000000426,True,33.00000000000085,tom_only
2018-06-04,1,2018-06-01,2018-06-04,46.339999999999996,46.71,0.37000000000000455,18.500000000000227,True,35.000000000000455,tom_only
2018-06-05,1,2018-06-04,2018-06-05,46.809999999999995,46.65,-0.1599999999999966,-7.9999999999998295,True,-17.99999999999966,tom_only
2018-07-02,1,2018-06-29,2018-07-02,43.339999999999996,42.61,-0.7299999999999969,-36.499999999999844,True,-74.99999999999969,tom_only
2018-07-03,1,2018-07-02,2018-07-03,42.91,43.17,0.2600000000000051,13.000000000000256,True,24.00000000000051,tom_only
