date,side,entry_time,exit_time,entry,exit,pts,r_mult,tom,pnl,reason
2016-09-28,1,2016-09-27,2016-09-28,33.455,33.63,0.17500000000000426,8.750000000000213,True,15.500000000000426,tom_only
2016-09-29,1,2016-09-28,2016-09-29,34.9,34.855000000000004,-0.0449999999999946,-2.24999999999973,True,-6.49999999999946,tom_only
2016-10-03,1,2016-09-30,2016-10-03,35.315,35.355000000000004,0.04000000000000625,2.0000000000003126,True,2.0000000000006253,tom_only
2016-10-04,1,2016-10-03,2016-10-04,35.29,35.300000000000004,0.010000000000005116,0.5000000000002558,True,-0.9999999999994884,tom_only
2016-10-05,1,2016-10-04,2016-10-05,34.93,35.265,0.33500000000000085,16.750000000000043,True,31.500000000000085,tom_only
2016-11-01,1,2016-10-31,2016-11-01,34.32,34.555,0.23499999999999943,11.749999999999972,True,21.499999999999943,tom_only
2016-11-02,1,2016-11-01,2016-11-02,34.324999999999996,33.99,-0.33499999999999375,-16.749999999999687,True,-35.499999999999375,tom_only
2016-11-03,1,2016-11-02,2016-11-03,33.945,33.925000000000004,-0.01999999999999602,-0.999999999999801,True,-3.999999999999602,tom_only
2016-12-01,1,2016-11-30,2016-12-01,37.225,37.895,0.6700000000000017,33.500000000000085,True,65.00000000000017,tom_only
2016-12-02,1,2016-12-01,2016-12-02,37.315,37.330000000000005,0.015000000000007674,0.7500000000003837,True,-0.4999999999992326,tom_only
2016-12-05,1,2016-12-02,2016-12-05,37.425,37.745000000000005,0.3200000000000074,16.00000000000037,True,30.00000000000074,tom_only
2017-01-03,1,2016-12-30,2017-01-03,37.669999999999995,38.045,0.3750000000000071,18.750000000000355,True,35.50000000000071,tom_only
2017-01-04,1,2017-01-03,2017-01-04,38.095,38.09,-0.0049999999999954525,-0.24999999999977263,True,-2.4999999999995453,tom_only
2017-01-05,1,2017-01-04,2017-01-05,38.015,38.02,0.005000000000002558,0.2500000000001279,True,-1.4999999999997442,tom_only
2017-02-01,1,2017-01-31,2017-02-01,36.46,36.635000000000005,0.17500000000000426,8.750000000000213,True,15.500000000000426,tom_only
2017-02-02,1,2017-02-01,2017-02-02,36.19,36.230000000000004,0.04000000000000625,2.0000000000003126,True,2.0000000000006253,tom_only
2017-02-03,1,2017-02-02,2017-02-03,36.394999999999996,36.52,0.1250000000000071,6.250000000000355,True,10.50000000000071,tom_only
2017-03-01,1,2017-02-28,2017-03-01,35.699999999999996,36.010000000000005,0.3100000000000094,15.500000000000469,True,29.000000000000938,tom_only
2017-03-02,1,2017-03-01,2017-03-02,36.415,36.215,-0.19999999999999574,-9.999999999999787,True,-21.999999999999574,tom_only
2017-03-03,1,2017-03-02,2017-03-03,36.07,36.11,0.03999999999999915,1.9999999999999574,True,1.9999999999999147,tom_only
2017-04-03,1,2017-03-31,2017-04-03,34.96,34.995000000000005,0.035000000000003695,1.7500000000001847,True,1.5000000000003695,tom_only
2017-04-04,1,2017-04-03,2017-04-04,34.9,34.955000000000005,0.05500000000000682,2.750000000000341,True,3.500000000000682,tom_only
2017-04-05,1,2017-04-04,2017-04-05,35.155,35.43,0.2749999999999986,13.749999999999929,True,25.499999999999858,tom_only
2017-05-01,1,2017-04-28,2017-05-01,33.93,33.9,-0.030000000000001137,-1.5000000000000568,True,-5.000000000000114,tom_only
2017-05-02,1,2017-05-01,2017-05-02,33.835,33.885000000000005,0.05000000000000426,2.500000000000213,True,3.0000000000004263,tom_only
2017-05-03,1,2017-05-02,2017-05-03,33.665,33.57,-0.09499999999999886,-4.749999999999943,True,-11.499999999999886,tom_only
2017-06-01,1,2017-05-31,2017-06-01,32.73,32.725,-0.0049999999999954525,-0.24999999999977263,True,-2.4999999999995453,tom_only
2017-06-02,1,2017-06-01,2017-06-02,32.934999999999995,32.765,-0.1699999999999946,-8.49999999999973,True,-18.99999999999946,tom_only
2017-06-05,1,2017-06-02,2017-06-05,32.555,32.435,-0.11999999999999744,-5.999999999999872,True,-13.999999999999744,tom_only
2017-07-03,1,2017-06-30,2017-07-03,32.47,32.565000000000005,0.09500000000000597,4.750000000000298,True,7.500000000000597,tom_only
2017-07-05,1,2017-07-03,2017-07-05,33.095,32.910000000000004,-0.18499999999999517,-9.249999999999758,True,-20.499999999999517,tom_only
2017-07-06,1,2017-07-05,2017-07-06,32.425,32.46,0.035000000000003695,1.7500000000001847,True,1.5000000000003695,tom_only
2017-08-01,1,2017-07-31,2017-08-01,33.32,33.32,0.0,0.0,True,-2.0,tom_only
2017-08-02,1,2017-08-01,2017-08-02,33.315,33.125,-0.18999999999999773,-9.499999999999886,True,-20.999999999999773,tom_only
2017-08-03,1,2017-08-02,2017-08-03,33.19,33.115,-0.07499999999999574,-3.749999999999787,True,-9.499999999999574,tom_only
2017-09-01,1,2017-08-31,2017-09-01,31.495,31.525,0.029999999999997584,1.4999999999998792,True,0.9999999999997584,tom_only
2017-09-05,1,2017-09-01,2017-09-05,31.8,31.91,0.10999999999999943,5.499999999999972,True,8.999999999999943,tom_only
2017-09-06,1,2017-09-05,2017-09-06,31.975,32.115,0.14000000000000057,7.000000000000028,True,12.000000000000057,tom_only
2017-10-02,1,2017-09-29,2017-10-02,34.25,33.865,-0.384999999999998,-19.2499999999999,True,-40.4999999999998,tom_only
2017-10-03,1,2017-10-02,2017-10-03,34.239999999999995,34.175000000000004,-0.06499999999999062,-3.249999999999531,True,-8.499999999999062,tom_only
2017-10-04,1,2017-10-03,2017-10-04,34.205,34.185,-0.01999999999999602,-0.999999999999801,True,-3.999999999999602,tom_only
2017-11-01,1,2017-10-31,2017-11-01,33.964999999999996,34.15,0.18500000000000227,9.250000000000114,True,16.500000000000227,tom_only
2017-11-02,1,2017-11-01,2017-11-02,34.35,34.330000000000005,-0.01999999999999602,-0.999999999999801,True,-3.999999999999602,tom_only
2017-11-03,1,2017-11-02,2017-11-03,34.25,34.215,-0.03499999999999659,-1.7499999999998295,True,-5.499999999999659,tom_only
2017-12-01,1,2017-11-30,2017-12-01,34.559999999999995,34.785000000000004,0.22500000000000853,11.250000000000426,True,20.500000000000853,tom_only
2017-12-04,1,2017-12-01,2017-12-04,34.85,34.865,0.015000000000000568,0.7500000000000284,True,-0.49999999999994316,tom_only
2017-12-05,1,2017-12-04,2017-12-05,34.835,34.815000000000005,-0.01999999999999602,-0.999999999999801,True,-3.999999999999602,tom_only
2018-01-02,1,2017-12-29,2018-01-02,36.14,36.300000000000004,0.1600000000000037,8.000000000000185,True,14.00000000000037,tom_only
2018-01-03,1,2018-01-02,2018-01-03,36.735,36.79,0.054999999999999716,2.749999999999986,True,3.4999999999999716,tom_only
2018-01-04,1,2018-01-03,2018-01-04,37.285,37.24,-0.0449999999999946,-2.24999999999973,True,-6.49999999999946,tom_only
