date,side,entry_time,exit_time,entry,exit,pts,risk_pts,r_mult,pnl,reason
2026-03-04,-1,2026-03-04 15:15:00-05:00,2026-03-04 15:40:00-05:00,6884.75,6888.875,-4.125,3.875,-1.064516129032258,-22.325,stop
2026-03-05,-1,2026-03-05 12:35:00-05:00,2026-03-05 12:35:00-05:00,6794.0,6805.517857142857,-11.517857142856883,11.267857142856883,-1.0221870047543586,-59.28928571428442,stop
2026-03-05,1,2026-03-05 15:05:00-05:00,2026-03-05 15:05:00-05:00,6801.25,6791.464285714285,-9.785714285714675,9.535714285714675,-1.0262172284644184,-50.62857142857338,stop
2026-03-06,-1,2026-03-06 12:40:00-05:00,2026-03-06 13:00:00-05:00,6747.5,6760.071428571428,-12.571428571428442,12.321428571428442,-1.020289855072464,-64.55714285714221,stop
2026-03-06,1,2026-03-06 15:05:00-05:00,2026-03-06 15:05:00-05:00,6776.25,6767.410714285715,-8.839285714285325,8.589285714285325,-1.0291060291060303,-45.896428571426625,stop
2026-03-06,-1,2026-03-06 15:25:00-05:00,2026-03-06 15:55:00-05:00,6747.5,6742.75,4.75,9.589285714285325,0.495344506517711,22.05,time
2026-03-09,1,2026-03-09 12:30:00-04:00,2026-03-09 12:30:00-04:00,6727.5,6718.535714285715,-8.964285714285325,8.714285714285325,-1.0286885245901651,-46.521428571426625,stop
2026-03-09,1,2026-03-09 12:45:00-04:00,2026-03-09 13:00:00-04:00,6737.0,6728.267857142857,-8.732142857143117,8.482142857143117,-1.0294736842105254,-45.36071428571559,stop
2026-03-09,1,2026-03-09 15:20:00-04:00,2026-03-09 15:20:00-04:00,6753.0,6775.589285714285,22.589285714285325,9.035714285714675,2.499999999999849,111.24642857142662,target
2026-03-10,1,2026-03-10 13:20:00-04:00,2026-03-10 13:35:00-04:00,6845.0,6836.839285714285,-8.160714285714675,7.9107142857146755,-1.0316027088036102,-42.50357142857338,stop
2026-03-10,-1,2026-03-10 15:50:00-04:00,2026-03-10 15:55:00-04:00,6784.75,6788.25,-3.5,10.767857142856883,-0.3250414593698254,-19.2,time
2026-03-11,1,2026-03-11 15:35:00-04:00,2026-03-11 15:55:00-04:00,6774.75,6779.75,5.0,7.017857142856883,0.7124681933842503,23.3,time
2026-03-12,-1,2026-03-12 15:50:00-04:00,2026-03-12 15:55:00-04:00,6683.25,6676.5,6.75,7.3214285714284415,0.9219512195122115,32.05,time
2026-03-13,-1,2026-03-13 13:50:00-04:00,2026-03-13 14:10:00-04:00,6637.75,6648.357142857143,-10.607142857143117,10.357142857143117,-1.0241379310344823,-54.73571428571559,stop
2026-03-16,-1,2026-03-16 12:25:00-04:00,2026-03-16 12:35:00-04:00,6737.0,6745.339285714285,-8.339285714285325,8.089285714285325,-1.0309050772626946,-43.396428571426625,stop
2026-03-16,1,2026-03-16 14:20:00-04:00,2026-03-16 15:10:00-04:00,6762.5,6778.660714285715,16.160714285714675,6.4642857142853245,2.500000000000211,79.10357142857337,target
2026-03-17,1,2026-03-17 13:05:00-04:00,2026-03-17 13:20:00-04:00,6782.75,6775.25,-7.5,7.25,-1.0344827586206897,-39.2,stop
2026-03-17,1,2026-03-17 14:10:00-04:00,2026-03-17 14:20:00-04:00,6786.5,6780.642857142857,-5.857142857143117,5.607142857143117,-1.0445859872611445,-30.985714285715584,stop
2026-03-18,-1,2026-03-18 12:35:00-04:00,2026-03-18 12:50:00-04:00,6725.5,6732.160714285715,-6.6607142857146755,6.4107142857146755,-1.0389972144846773,-35.00357142857338,stop
2026-03-18,-1,2026-03-18 13:10:00-04:00,2026-03-18 13:45:00-04:00,6721.5,6728.589285714285,-7.0892857142853245,6.8392857142853245,-1.0365535248041797,-37.146428571426625,stop
2026-03-19,-1,2026-03-19 13:10:00-04:00,2026-03-19 13:15:00-04:00,6618.5,6627.75,-9.25,9.0,-1.0277777777777777,-47.95,stop
2026-03-19,1,2026-03-19 15:00:00-04:00,2026-03-19 15:00:00-04:00,6646.0,6667.741071428572,21.74107142857156,8.696428571428442,2.5000000000000524,107.00535714285779,target
2026-03-20,1,2026-03-20 12:05:00-04:00,2026-03-20 12:30:00-04:00,6613.0,6601.446428571428,-11.553571428571558,11.303571428571558,-1.022116903633491,-59.467857142857795,stop
2026-03-20,-1,2026-03-20 13:35:00-04:00,2026-03-20 14:20:00-04:00,6590.5,6570.723214285715,19.776785714285325,7.9107142857146755,2.4999999999998277,97.18392857142662,target
2026-03-23,-1,2026-03-23 11:50:00-04:00,2026-03-23 11:55:00-04:00,6664.5,6635.794642857143,28.705357142856883,11.482142857143117,2.499999999999921,141.82678571428443,target
2026-03-23,1,2026-03-23 13:40:00-04:00,2026-03-23 13:40:00-04:00,6655.5,6643.696428571428,-11.803571428571558,11.553571428571558,-1.0216383307573413,-60.717857142857795,stop
2026-03-23,1,2026-03-23 14:00:00-04:00,2026-03-23 14:05:00-04:00,6658.25,6646.642857142857,-11.607142857143117,11.357142857143117,-1.0220125786163516,-59.73571428571559,stop
2026-03-24,-1,2026-03-24 12:40:00-04:00,2026-03-24 12:40:00-04:00,6616.5,6625.678571428572,-9.178571428571558,8.928571428571558,-1.0279999999999996,-47.592857142857795,stop
2026-03-24,-1,2026-03-24 13:05:00-04:00,2026-03-24 14:00:00-04:00,6610.5,6620.964285714285,-10.464285714285325,10.214285714285325,-1.0244755244755255,-54.021428571426625,stop
2026-03-24,1,2026-03-24 14:40:00-04:00,2026-03-24 14:40:00-04:00,6641.0,6630.321428571428,-10.678571428571558,10.428571428571558,-1.0239726027397258,-55.092857142857795,stop
2026-03-25,-1,2026-03-25 15:00:00-04:00,2026-03-25 15:20:00-04:00,6639.5,6646.910714285715,-7.4107142857146755,7.1607142857146755,-1.0349127182044868,-38.75357142857338,stop
2026-03-26,-1,2026-03-26 12:25:00-04:00,2026-03-26 13:20:00-04:00,6575.5,6554.919642857143,20.580357142856883,8.232142857143117,2.4999999999998894,101.20178571428441,target
2026-03-26,-1,2026-03-26 15:35:00-04:00,2026-03-26 15:55:00-04:00,6529.0,6523.25,5.75,6.1607142857146755,0.9333333333332743,27.05,time
2026-03-27,1,2026-03-27 11:35:00-04:00,2026-03-27 11:40:00-04:00,6487.0,6475.0,-12.0,11.75,-1.0212765957446808,-61.7,stop
2026-03-27,-1,2026-03-27 13:30:00-04:00,2026-03-27 15:05:00-04:00,6434.25,6414.25,20.0,8.0,2.5,98.3,target
2026-03-27,-1,2026-03-27 15:45:00-04:00,2026-03-27 15:55:00-04:00,6408.5,6415.428571428572,-6.9285714285715585,6.6785714285715585,-1.0374331550802132,-36.342857142857795,stop
2026-03-30,-1,2026-03-30 12:30:00-04:00,2026-03-30 13:30:00-04:00,6419.5,6397.892857142857,21.607142857143117,8.642857142856883,2.5000000000001052,106.33571428571558,target
2026-03-30,-1,2026-03-30 14:55:00-04:00,2026-03-30 15:10:00-04:00,6385.5,6370.098214285715,15.401785714285325,6.1607142857146755,2.4999999999997784,75.30892857142662,target
2026-03-31,1,2026-03-31 12:40:00-04:00,2026-03-31 12:40:00-04:00,6517.0,6544.098214285715,27.098214285714675,10.839285714285325,2.5000000000001257,133.7910714285734,target
2026-03-31,1,2026-03-31 15:40:00-04:00,2026-03-31 15:50:00-04:00,6572.5,6564.642857142857,-7.857142857143117,7.607142857143117,-1.0328638497652571,-40.98571428571559,stop
2026-04-01,-1,2026-04-01 14:00:00-04:00,2026-04-01 14:00:00-04:00,6635.5,6624.25,11.25,4.5,2.5,54.55,target
2026-04-02,-1,2026-04-02 12:20:00-04:00,2026-04-02 12:30:00-04:00,6589.5,6602.053571428572,-12.553571428571558,12.303571428571558,-1.020319303338171,-64.4678571428578,stop
2026-04-02,1,2026-04-02 15:55:00-04:00,2026-04-02 15:55:00-04:00,6619.0,6623.0,4.0,5.9107142857146755,0.6767371601208013,18.3,time
2026-04-06,-1,2026-04-06 13:15:00-04:00,2026-04-06 13:15:00-04:00,6623.75,6630.553571428572,-6.8035714285715585,6.5535714285715585,-1.0381471389645769,-35.717857142857795,stop
2026-04-06,1,2026-04-06 15:50:00-04:00,2026-04-06 15:50:00-04:00,6651.25,6647.214285714285,-4.0357142857146755,3.7857142857146755,-1.0660377358490498,-21.878571428573377,stop
2026-04-07,1,2026-04-07 12:05:00-04:00,2026-04-07 13:35:00-04:00,6617.0,6646.151785714285,29.151785714285325,11.660714285714675,2.499999999999883,144.05892857142663,target
2026-04-07,1,2026-04-07 13:40:00-04:00,2026-04-07 13:45:00-04:00,6637.25,6628.928571428572,-8.321428571428442,8.071428571428442,-1.0309734513274342,-43.30714285714221,stop
2026-04-07,-1,2026-04-07 14:45:00-04:00,2026-04-07 14:55:00-04:00,6617.25,6600.553571428572,16.69642857142844,6.6785714285715585,2.499999999999932,81.7821428571422,target
2026-04-08,-1,2026-04-08 14:20:00-04:00,2026-04-08 14:55:00-04:00,6812.75,6795.875,16.875,6.75,2.5,82.675,target
2026-04-10,1,2026-04-10 15:15:00-04:00,2026-04-10 15:20:00-04:00,6862.25,6858.714285714285,-3.5357142857146755,3.2857142857146755,-1.0760869565217301,-19.378571428573377,stop
2026-04-13,1,2026-04-13 12:25:00-04:00,2026-04-13 12:35:00-04:00,6868.75,6883.348214285715,14.598214285714675,5.8392857142853245,2.5000000000002336,71.29107142857337,target
2026-04-13,1,2026-04-13 14:45:00-04:00,2026-04-13 14:55:00-04:00,6889.75,6896.714285714285,6.9642857142853245,2.7857142857146755,2.49999999999951,33.12142857142662,target
2026-04-14,1,2026-04-14 13:25:00-04:00,2026-04-14 13:50:00-04:00,7001.5,6997.678571428572,-3.8214285714284415,3.5714285714284415,-1.0700000000000025,-20.807142857142207,stop
2026-04-15,1,2026-04-15 12:25:00-04:00,2026-04-15 12:25:00-04:00,7040.0,7036.035714285715,-3.9642857142853245,3.7142857142853245,-1.0673076923076994,-21.521428571426622,stop
2026-04-15,-1,2026-04-15 12:45:00-04:00,2026-04-15 12:50:00-04:00,7025.5,7029.785714285715,-4.2857142857146755,4.0357142857146755,-1.0619469026548614,-23.128571428573377,stop
2026-04-16,-1,2026-04-16 13:15:00-04:00,2026-04-16 13:20:00-04:00,7061.75,7068.535714285715,-6.7857142857146755,6.5357142857146755,-1.0382513661202164,-35.62857142857338,stop
2026-04-17,1,2026-04-17 12:35:00-04:00,2026-04-17 13:05:00-04:00,7181.25,7174.982142857143,-6.267857142856883,6.017857142856883,-1.0415430267062333,-33.03928571428442,stop
2026-04-17,-1,2026-04-17 15:15:00-04:00,2026-04-17 15:30:00-04:00,7152.5,7158.017857142857,-5.517857142856883,5.267857142856883,-1.0474576271186464,-29.289285714284414,stop
2026-04-20,1,2026-04-20 13:15:00-04:00,2026-04-20 13:30:00-04:00,7141.0,7136.232142857143,-4.767857142856883,4.517857142856883,-1.0553359683794499,-25.539285714284414,stop
2026-04-20,-1,2026-04-20 15:45:00-04:00,2026-04-20 15:50:00-04:00,7137.5,7141.035714285715,-3.5357142857146755,3.2857142857146755,-1.0760869565217301,-19.378571428573377,stop
2026-04-21,-1,2026-04-21 12:45:00-04:00,2026-04-21 12:45:00-04:00,7117.5,7125.089285714285,-7.5892857142853245,7.3392857142853245,-1.0340632603406343,-39.646428571426625,stop
2026-04-21,-1,2026-04-21 13:00:00-04:00,2026-04-21 13:00:00-04:00,7114.5,7121.732142857143,-7.232142857143117,6.982142857143117,-1.035805626598464,-37.86071428571559,stop
2026-04-21,1,2026-04-21 15:25:00-04:00,2026-04-21 15:35:00-04:00,7134.5,7126.285714285715,-8.214285714285325,7.9642857142853245,-1.0313901345291496,-42.771428571426625,stop
2026-04-22,-1,2026-04-22 11:45:00-04:00,2026-04-22 11:55:00-04:00,7151.25,7158.785714285715,-7.5357142857146755,7.2857142857146755,-1.0343137254901942,-39.37857142857338,stop
2026-04-22,-1,2026-04-22 12:30:00-04:00,2026-04-22 12:40:00-04:00,7149.75,7155.5,-5.75,5.5,-1.0454545454545454,-30.45,stop
2026-04-22,1,2026-04-22 15:30:00-04:00,2026-04-22 15:35:00-04:00,7163.0,7159.232142857143,-3.767857142856883,3.517857142856883,-1.071065989847721,-20.539285714284414,stop
2026-04-23,-1,2026-04-23 13:05:00-04:00,2026-04-23 13:10:00-04:00,7149.75,7134.125,15.625,6.25,2.5,76.425,target
