date,ticker,side,entry_time,exit_time,entry,exit,pts,r_mult,pnl
2019-10-23,QQQ,1,2019-10-22,2019-10-23,191.85999999999999,191.42000000000002,-0.4399999999999693,-21.999999999998465,-45.99999999999693
2019-10-23,SPY,1,2019-10-22,2019-10-23,299.02,298.72,-0.2999999999999545,-14.999999999997726,-31.999999999995453
2019-10-24,SPY,1,2019-10-23,2019-10-24,299.89,300.90000000000003,1.0100000000000477,50.50000000000239,99.00000000000477
2019-10-24,QQQ,1,2019-10-23,2019-10-24,192.23,193.63,1.4000000000000057,70.00000000000028,138.00000000000057
2019-10-25,QQQ,1,2019-10-24,2019-10-25,194.1,193.07000000000002,-1.0299999999999727,-51.499999999998636,-104.99999999999727
2019-10-25,SPY,1,2019-10-24,2019-10-25,300.38,299.73,-0.6499999999999773,-32.49999999999886,-66.99999999999773
2019-10-28,QQQ,1,2019-10-25,2019-10-28,195.64999999999998,196.55,0.9000000000000341,45.000000000001705,88.00000000000341
2019-10-28,SPY,1,2019-10-25,2019-10-28,301.61,302.92,1.3100000000000023,65.50000000000011,129.00000000000023
2019-10-29,SPY,1,2019-10-28,2019-10-29,303.31,302.99,-0.3199999999999932,-15.999999999999659,-33.99999999999932
2019-10-29,QQQ,1,2019-10-28,2019-10-29,197.57999999999998,197.23000000000002,-0.3499999999999659,-17.499999999998295,-36.99999999999659
2019-10-30,SPY,1,2019-10-29,2019-10-30,303.21999999999997,303.42,0.20000000000004547,10.000000000002274,18.000000000004547
2019-10-30,QQQ,1,2019-10-29,2019-10-30,196.04999999999998,196.41,0.36000000000001364,18.000000000000682,34.000000000001364
2019-10-31,SPY,1,2019-10-30,2019-10-31,304.15,304.1,-0.049999999999954525,-2.4999999999977263,-6.9999999999954525
2019-10-31,QQQ,1,2019-10-30,2019-10-31,197.0,197.55,0.5500000000000114,27.50000000000057,53.00000000000114
2019-11-01,SPY,1,2019-10-31,2019-11-01,303.34,304.90000000000003,1.5600000000000591,78.00000000000296,154.0000000000059
2019-11-01,QQQ,1,2019-10-31,2019-11-01,197.09,197.93,0.8400000000000034,42.00000000000017,82.00000000000034
2019-11-04,QQQ,1,2019-11-01,2019-11-04,198.88,200.18,1.3000000000000114,65.00000000000057,128.00000000000114
2019-11-04,SPY,1,2019-11-01,2019-11-04,306.15,307.84000000000003,1.6900000000000546,84.50000000000273,167.00000000000546
2019-11-05,QQQ,1,2019-11-04,2019-11-05,200.10999999999999,200.32000000000002,0.21000000000003638,10.500000000001819,19.000000000003638
2019-11-05,SPY,1,2019-11-04,2019-11-05,307.38,307.56,0.18000000000000682,9.000000000000341,16.000000000000682
2019-11-06,QQQ,1,2019-11-05,2019-11-06,200.22,199.97,-0.25,-12.5,-27.0
2019-11-06,SPY,1,2019-11-05,2019-11-06,307.03999999999996,307.02,-0.01999999999998181,-0.9999999999990905,-3.999999999998181
2019-11-07,QQQ,1,2019-11-06,2019-11-07,199.76999999999998,200.75,0.9800000000000182,49.00000000000091,96.00000000000182
2019-11-07,SPY,1,2019-11-06,2019-11-07,307.11,308.58,1.4699999999999704,73.49999999999852,144.99999999999704
2019-11-08,SPY,1,2019-11-07,2019-11-08,308.19,307.79,-0.39999999999997726,-19.999999999998863,-41.999999999997726
2019-11-08,QQQ,1,2019-11-07,2019-11-08,200.44,200.02,-0.4199999999999875,-20.999999999999375,-43.99999999999875
2019-11-11,QQQ,1,2019-11-08,2019-11-11,201.23999999999998,200.24,-0.9999999999999716,-49.99999999999858,-101.99999999999716
2019-11-11,SPY,1,2019-11-08,2019-11-11,308.95,307.41,-1.5399999999999636,-76.99999999999818,-155.99999999999636
2019-11-12,QQQ,1,2019-11-11,2019-11-12,200.97,201.12,0.15000000000000568,7.500000000000284,13.000000000000568
2019-11-12,SPY,1,2019-11-11,2019-11-12,308.36,308.73,0.37000000000000455,18.500000000000227,35.000000000000455
2019-11-13,QQQ,1,2019-11-12,2019-11-13,201.54999999999998,200.83,-0.7199999999999704,-35.99999999999852,-73.99999999999704
2019-11-13,SPY,1,2019-11-12,2019-11-13,309.01,307.90000000000003,-1.1099999999999568,-55.49999999999784,-112.99999999999568
2019-11-14,QQQ,1,2019-11-13,2019-11-14,201.6,200.82000000000002,-0.7799999999999727,-38.999999999998636,-79.99999999999727
2019-11-14,SPY,1,2019-11-13,2019-11-14,309.11,308.78000000000003,-0.3299999999999841,-16.499999999999204,-34.99999999999841
2019-11-15,QQQ,1,2019-11-14,2019-11-15,201.44,202.61,1.170000000000016,58.500000000000796,115.00000000000159
2019-11-15,SPY,1,2019-11-14,2019-11-15,309.56,311.0,1.4399999999999977,71.99999999999989,141.99999999999977
2019-11-18,QQQ,1,2019-11-15,2019-11-18,202.92,202.60000000000002,-0.31999999999996476,-15.999999999998238,-33.999999999996476
2019-11-18,SPY,1,2019-11-15,2019-11-18,311.8,311.52,-0.28000000000002956,-14.000000000001478,-30.000000000002956
2019-11-19,SPY,1,2019-11-18,2019-11-19,312.03,312.66,0.6300000000000523,31.500000000002615,61.00000000000523
2019-11-19,QQQ,1,2019-11-18,2019-11-19,203.07999999999998,203.83,0.7500000000000284,37.50000000000142,73.00000000000284
2019-11-20,SPY,1,2019-11-19,2019-11-20,311.94,311.27,-0.6700000000000159,-33.500000000000796,-69.00000000000159
2019-11-20,QQQ,1,2019-11-19,2019-11-20,203.38,202.84,-0.539999999999992,-26.999999999999602,-55.999999999999204
2019-11-21,SPY,1,2019-11-20,2019-11-21,310.78,310.87,0.09000000000003183,4.500000000001592,7.000000000003183
2019-11-21,QQQ,1,2019-11-20,2019-11-21,202.16,201.93,-0.22999999999998977,-11.499999999999488,-24.999999999998977
2019-11-22,SPY,1,2019-11-21,2019-11-22,310.28,311.08,0.8000000000000114,40.00000000000057,78.00000000000114
2019-11-22,DIA,1,2019-11-21,2019-11-22,277.73,278.37,0.6399999999999864,31.999999999999318,61.999999999998636
2019-11-25,SPY,1,2019-11-22,2019-11-25,310.96999999999997,311.97,1.0000000000000568,50.00000000000284,98.00000000000568
2019-11-25,QQQ,1,2019-11-22,2019-11-25,201.84,202.65,0.8100000000000023,40.500000000000114,79.00000000000023
2019-11-26,SPY,1,2019-11-25,2019-11-26,313.38,313.40000000000003,0.020000000000038654,1.0000000000019327,3.865352482534945e-12
2019-11-26,QQQ,1,2019-11-25,2019-11-26,204.23,204.31,0.0800000000000125,4.000000000000625,6.0000000000012506
2019-11-27,QQQ,1,2019-11-26,2019-11-27,204.62,205.12,0.5,25.0,48.0
2019-11-27,SPY,1,2019-11-26,2019-11-27,314.09,314.6,0.5100000000000477,25.500000000002387,49.000000000004775
2019-11-29,SPY,1,2019-11-27,2019-11-29,315.49,314.85,-0.6399999999999864,-31.999999999999318,-65.99999999999864
2019-11-29,QQQ,1,2019-11-27,2019-11-29,206.04999999999998,205.56,-0.4899999999999807,-24.499999999999034,-50.99999999999807
2019-12-02,QQQ,1,2019-11-29,2019-12-02,205.10999999999999,205.10000000000002,-0.009999999999962483,-0.49999999999812417,-2.9999999999962483
2019-12-02,SPY,1,2019-11-29,2019-12-02,314.32,314.58,0.2599999999999909,12.999999999999545,23.99999999999909
2019-12-03,SPY,1,2019-12-02,2019-12-03,311.65,308.64,-3.009999999999991,-150.49999999999955,-302.9999999999991
2019-12-03,QQQ,1,2019-12-02,2019-12-03,203.01,200.31,-2.6999999999999886,-134.99999999999943,-271.99999999999886
2019-12-04,QQQ,1,2019-12-03,2019-12-04,201.42,202.48000000000002,1.0600000000000307,53.000000000001535,104.00000000000307
2019-12-04,SPY,1,2019-12-03,2019-12-04,309.56,310.68,1.1200000000000045,56.00000000000023,110.00000000000045
2019-12-05,QQQ,1,2019-12-04,2019-12-05,202.44,203.14000000000001,0.700000000000017,35.00000000000085,68.0000000000017
2019-12-05,SPY,1,2019-12-04,2019-12-05,311.46999999999997,312.23,0.7600000000000477,38.00000000000239,74.00000000000477
2019-12-06,QQQ,1,2019-12-05,2019-12-06,202.84,204.21,1.3700000000000045,68.50000000000023,135.00000000000045
2019-12-06,SPY,1,2019-12-05,2019-12-06,312.03,314.09000000000003,2.060000000000059,103.00000000000296,204.0000000000059
2019-12-09,QQQ,1,2019-12-06,2019-12-09,205.01,204.62,-0.38999999999998636,-19.499999999999318,-40.999999999998636
2019-12-09,SPY,1,2019-12-06,2019-12-09,314.88,314.41,-0.46999999999997044,-23.499999999998522,-48.999999999997044
2019-12-10,QQQ,1,2019-12-09,2019-12-10,204.07999999999998,204.16,0.0800000000000125,4.000000000000625,6.0000000000012506
2019-12-10,SPY,1,2019-12-09,2019-12-10,313.89,313.82,-0.06999999999999318,-3.499999999999659,-8.999999999999318
2019-12-11,QQQ,1,2019-12-10,2019-12-11,203.91,204.36,0.45000000000001705,22.500000000000853,43.000000000001705
2019-12-11,SPY,1,2019-12-10,2019-12-11,313.53999999999996,314.04,0.5000000000000568,25.000000000002842,48.000000000005684
2019-12-12,QQQ,1,2019-12-11,2019-12-12,204.98999999999998,204.76000000000002,-0.22999999999996135,-11.499999999998067,-24.999999999996135
2019-12-12,SPY,1,2019-12-11,2019-12-12,314.43,314.42,-0.009999999999990905,-0.49999999999954525,-2.9999999999990905
2019-12-13,QQQ,1,2019-12-12,2019-12-13,206.51999999999998,206.37,-0.14999999999997726,-7.499999999998863,-16.999999999997726
2019-12-13,SPY,1,2019-12-12,2019-12-13,317.14,316.86,-0.2799999999999727,-13.999999999998636,-29.99999999999727
2019-12-16,QQQ,1,2019-12-13,2019-12-16,207.2,208.48000000000002,1.2800000000000296,64.00000000000148,126.00000000000296
2019-12-16,SPY,1,2019-12-13,2019-12-16,317.33,319.17,1.8400000000000318,92.00000000000159,182.00000000000318
2019-12-17,QQQ,1,2019-12-16,2019-12-17,209.28,209.48000000000002,0.20000000000001705,10.000000000000853,18.000000000001705
2019-12-17,SPY,1,2019-12-16,2019-12-17,319.51,319.91,0.4000000000000341,20.000000000001705,38.00000000000341
2019-12-18,QQQ,1,2019-12-17,2019-12-18,209.39999999999998,209.58,0.18000000000003524,9.000000000001762,16.000000000003524
2019-12-18,SPY,1,2019-12-17,2019-12-18,319.58,320.0,0.4200000000000159,21.000000000000796,40.00000000000159
2019-12-19,QQQ,1,2019-12-18,2019-12-19,209.56,209.65,0.09000000000000341,4.5000000000001705,7.000000000000341
2019-12-19,SPY,1,2019-12-18,2019-12-19,319.59999999999997,319.78000000000003,0.18000000000006366,9.000000000003183,16.000000000006366
2019-12-20,QQQ,1,2019-12-19,2019-12-20,210.87,211.8,0.9300000000000068,46.50000000000034,91.00000000000068
2019-12-20,SPY,1,2019-12-19,2019-12-20,320.90999999999997,320.45,-0.45999999999997954,-22.999999999998977,-47.999999999997954
2019-12-23,QQQ,1,2019-12-20,2019-12-23,211.72,212.02,0.30000000000001137,15.000000000000568,28.000000000001137
2019-12-23,SPY,1,2019-12-20,2019-12-23,320.74,321.58,0.839999999999975,41.99999999999875,81.9999999999975
2019-12-24,QQQ,1,2019-12-23,2019-12-24,211.82,211.96,0.14000000000001478,7.000000000000739,12.000000000001478
2019-12-24,SPY,1,2019-12-23,2019-12-24,321.23,321.46000000000004,0.2300000000000182,11.50000000000091,21.00000000000182
2019-12-26,QQQ,1,2019-12-24,2019-12-26,211.92999999999998,212.25,0.3200000000000216,16.00000000000108,30.00000000000216
2019-12-26,SPY,1,2019-12-24,2019-12-26,321.24,321.65000000000003,0.410000000000025,20.50000000000125,39.0000000000025
2019-12-27,QQQ,1,2019-12-26,2019-12-27,213.79999999999998,214.54000000000002,0.7400000000000375,37.000000000001876,72.00000000000375
2019-12-27,SPY,1,2019-12-26,2019-12-27,322.95,323.73,0.7800000000000296,39.00000000000148,76.00000000000296
2019-12-30,QQQ,1,2019-12-27,2019-12-30,213.62,213.5,-0.12000000000000455,-6.000000000000227,-14.000000000000455
2019-12-30,SPY,1,2019-12-27,2019-12-30,322.87,322.95,0.07999999999998408,3.999999999999204,5.999999999998408
2019-12-31,QQQ,1,2019-12-30,2019-12-31,212.22,211.61,-0.6099999999999852,-30.49999999999926,-62.99999999999852
2019-12-31,SPY,1,2019-12-30,2019-12-31,321.09,320.51,-0.5799999999999841,-28.999999999999204,-59.99999999999841
2020-01-02,QQQ,1,2019-12-31,2020-01-02,212.62,214.35000000000002,1.7300000000000182,86.50000000000091,171.00000000000182
2020-01-02,SPY,1,2019-12-31,2020-01-02,321.87,323.54,1.670000000000016,83.5000000000008,165.0000000000016
2020-01-03,QQQ,1,2020-01-02,2020-01-03,216.17,213.29000000000002,-2.879999999999967,-143.99999999999835,-289.9999999999967
2020-01-03,SPY,1,2020-01-02,2020-01-03,324.88,321.12,-3.759999999999991,-187.99999999999955,-377.9999999999991
2020-01-06,QQQ,1,2020-01-03,2020-01-06,214.19,212.46,-1.7299999999999898,-86.49999999999949,-174.99999999999898
2020-01-06,SPY,1,2020-01-03,2020-01-06,322.42,320.48,-1.9399999999999977,-96.99999999999989,-195.99999999999977
2020-01-07,QQQ,1,2020-01-06,2020-01-07,215.57,215.63,0.060000000000002274,3.0000000000001137,4.000000000000227
2020-01-07,SPY,1,2020-01-06,2020-01-07,323.65,323.01,-0.6399999999999864,-31.999999999999318,-65.99999999999864
2020-01-08,QQQ,1,2020-01-07,2020-01-08,215.54,215.46,-0.07999999999998408,-3.999999999999204,-9.999999999998408
2020-01-08,SPY,1,2020-01-07,2020-01-08,322.74,322.94,0.19999999999998863,9.999999999999432,17.999999999998863
2020-01-09,QQQ,1,2020-01-08,2020-01-09,217.16,218.89000000000001,1.7300000000000182,86.50000000000091,171.00000000000182
2020-01-09,SPY,1,2020-01-08,2020-01-09,324.46,326.14,1.6800000000000068,84.00000000000034,166.00000000000068
2020-01-10,QQQ,1,2020-01-09,2020-01-10,219.0,219.79000000000002,0.7900000000000205,39.50000000000102,77.00000000000205
2020-01-10,SPY,1,2020-01-09,2020-01-10,326.65999999999997,327.3,0.6400000000000432,32.00000000000216,62.00000000000432
2020-01-13,QQQ,1,2020-01-10,2020-01-13,218.44,219.3,0.8600000000000136,43.00000000000068,84.00000000000136
2020-01-13,SPY,1,2020-01-10,2020-01-13,325.71999999999997,326.39,0.6700000000000159,33.500000000000796,65.00000000000159
2020-01-14,QQQ,1,2020-01-13,2020-01-14,220.95999999999998,220.75,-0.20999999999997954,-10.499999999998977,-22.999999999997954
2020-01-14,SPY,1,2020-01-13,2020-01-14,327.96,327.47,-0.48999999999995225,-24.499999999997613,-50.999999999995225
2020-01-15,QQQ,1,2020-01-14,2020-01-15,220.09,220.16,0.06999999999999318,3.499999999999659,4.999999999999318
2020-01-15,SPY,1,2020-01-14,2020-01-15,327.46,327.33,-0.12999999999999545,-6.499999999999773,-14.999999999999545
2020-01-16,QQQ,1,2020-01-15,2020-01-16,220.17999999999998,221.25,1.0700000000000216,53.50000000000108,105.00000000000216
2020-01-16,SPY,1,2020-01-15,2020-01-16,328.2,329.69,1.490000000000009,74.50000000000045,147.0000000000009
2020-01-17,QQQ,1,2020-01-16,2020-01-17,222.29,223.20000000000002,0.910000000000025,45.50000000000125,89.0000000000025
2020-01-17,SPY,1,2020-01-16,2020-01-17,330.93,331.68,0.75,37.5,73.0
2020-01-21,QQQ,1,2020-01-17,2020-01-21,223.39,222.72,-0.6699999999999875,-33.499999999999375,-68.99999999999875
2020-01-21,SPY,1,2020-01-17,2020-01-21,331.96,330.88,-1.079999999999984,-53.999999999999204,-109.99999999999841
2020-01-22,QQQ,1,2020-01-21,2020-01-22,223.29,224.38,1.0900000000000034,54.50000000000017,107.00000000000034
2020-01-22,SPY,1,2020-01-21,2020-01-22,331.31,332.23,0.9200000000000159,46.000000000000796,90.00000000000159
2020-01-23,QQQ,1,2020-01-22,2020-01-23,223.88,223.70000000000002,-0.1799999999999784,-8.99999999999892,-19.99999999999784
2020-01-23,SPY,1,2020-01-22,2020-01-23,331.34999999999997,330.63,-0.7199999999999704,-35.99999999999852,-73.99999999999704
2020-01-24,QQQ,1,2020-01-23,2020-01-24,224.6,225.61,1.0100000000000193,50.500000000000966,99.00000000000193
2020-01-24,SPY,1,2020-01-23,2020-01-24,331.73,332.43,0.6999999999999886,34.99999999999943,67.99999999999886
2020-01-27,QQQ,1,2020-01-24,2020-01-27,222.70999999999998,217.71,-4.999999999999972,-249.99999999999858,-501.99999999999716
2020-01-27,SPY,1,2020-01-24,2020-01-27,328.78,323.02,-5.759999999999991,-287.99999999999955,-577.9999999999991
2020-01-28,QQQ,1,2020-01-27,2020-01-28,218.10999999999999,219.59,1.4800000000000182,74.00000000000091,146.00000000000182
2020-01-28,SPY,1,2020-01-27,2020-01-28,323.51,325.05,1.5400000000000205,77.00000000000102,152.00000000000205
2020-01-29,QQQ,1,2020-01-28,2020-01-29,221.45999999999998,222.65,1.1900000000000261,59.50000000000131,117.00000000000261
2020-01-29,SPY,1,2020-01-28,2020-01-29,326.9,328.37,1.4700000000000273,73.50000000000136,145.00000000000273
2020-01-30,QQQ,1,2020-01-29,2020-01-30,221.82,220.36,-1.4599999999999795,-72.99999999999898,-147.99999999999795
2020-01-30,SPY,1,2020-01-29,2020-01-30,326.63,324.35,-2.2799999999999727,-113.99999999999864,-229.99999999999727
2020-01-31,QQQ,1,2020-01-30,2020-01-31,222.60999999999999,223.5,0.8900000000000148,44.50000000000074,87.00000000000148
2020-01-31,SPY,1,2020-01-30,2020-01-31,327.69,326.98,-0.7099999999999795,-35.49999999999898,-72.99999999999795
2020-02-03,QQQ,1,2020-01-31,2020-02-03,219.07999999999998,220.13,1.0500000000000114,52.50000000000057,103.00000000000114
2020-02-03,SPY,1,2020-01-31,2020-02-03,321.74,323.34000000000003,1.6000000000000227,80.00000000000114,158.00000000000227
2020-02-04,QQQ,1,2020-02-03,2020-02-04,222.39,225.38,2.990000000000009,149.50000000000045,297.0000000000009
2020-02-04,SPY,1,2020-02-03,2020-02-04,324.13,328.06,3.930000000000007,196.50000000000034,391.0000000000007
2020-02-05,QQQ,1,2020-02-04,2020-02-05,227.48,230.22,2.740000000000009,137.00000000000045,272.0000000000009
2020-02-05,SPY,1,2020-02-04,2020-02-05,329.07,332.26,3.1899999999999977,159.4999999999999,316.9999999999998
2020-02-06,QQQ,1,2020-02-05,2020-02-06,228.23,228.77,0.5400000000000205,27.000000000001023,52.000000000002046
2020-02-06,SPY,1,2020-02-05,2020-02-06,332.87,333.91,1.0400000000000205,52.00000000000102,102.00000000000205
2020-02-07,QQQ,1,2020-02-06,2020-02-07,230.2,229.15,-1.049999999999983,-52.49999999999915,-106.9999999999983
2020-02-07,SPY,1,2020-02-06,2020-02-07,333.99,332.81,-1.1800000000000068,-59.00000000000034,-120.00000000000068
2020-02-10,QQQ,1,2020-02-07,2020-02-10,229.20999999999998,228.42000000000002,-0.7899999999999636,-39.49999999999818,-80.99999999999636
2020-02-10,SPY,1,2020-02-07,2020-02-10,332.21,331.22,-0.9899999999999523,-49.49999999999761,-100.99999999999523
2020-02-11,QQQ,1,2020-02-10,2020-02-11,231.98,233.20000000000002,1.2200000000000273,61.000000000001364,120.00000000000273
2020-02-11,SPY,1,2020-02-10,2020-02-11,334.69,336.16,1.4700000000000273,73.50000000000136,145.00000000000273
2020-02-12,QQQ,1,2020-02-11,2020-02-12,232.01999999999998,233.33,1.3100000000000307,65.50000000000153,129.00000000000307
2020-02-12,SPY,1,2020-02-11,2020-02-12,335.27,336.82,1.5500000000000114,77.50000000000057,153.00000000000114
2020-02-13,QQQ,1,2020-02-12,2020-02-13,234.28,232.61,-1.6699999999999875,-83.49999999999937,-168.99999999999875
2020-02-13,SPY,1,2020-02-12,2020-02-13,337.43,335.85,-1.579999999999984,-78.9999999999992,-159.9999999999984
2020-02-14,QQQ,1,2020-02-13,2020-02-14,233.98,234.27,0.29000000000002046,14.500000000001023,27.000000000002046
2020-02-14,SPY,1,2020-02-13,2020-02-14,337.07,337.45,0.37999999999999545,18.999999999999773,35.999999999999545
2020-02-18,QQQ,1,2020-02-14,2020-02-18,234.64999999999998,233.46,-1.1899999999999693,-59.499999999998465,-120.99999999999693
2020-02-18,SPY,1,2020-02-14,2020-02-18,337.61,336.51,-1.1000000000000227,-55.00000000000114,-112.00000000000227
2020-02-19,QQQ,1,2020-02-18,2020-02-19,234.73999999999998,236.04000000000002,1.3000000000000398,65.00000000000199,128.00000000000398
2020-02-19,SPY,1,2020-02-18,2020-02-19,336.74,337.76,1.0199999999999818,50.99999999999909,99.99999999999818
2020-02-20,QQQ,1,2020-02-19,2020-02-20,236.98999999999998,236.45000000000002,-0.5399999999999636,-26.99999999999818,-55.99999999999636
2020-02-20,SPY,1,2020-02-19,2020-02-20,338.34999999999997,337.74,-0.6099999999999568,-30.49999999999784,-62.99999999999568
2020-02-21,QQQ,1,2020-02-20,2020-02-21,234.79,233.64000000000001,-1.1499999999999773,-57.49999999999886,-116.99999999999773
2020-02-21,SPY,1,2020-02-20,2020-02-21,336.96,335.46000000000004,-1.4999999999999432,-74.99999999999716,-151.99999999999432
2020-02-24,QQQ,1,2020-02-21,2020-02-24,230.28,221.85000000000002,-8.429999999999978,-421.4999999999989,-844.9999999999978
2020-02-24,SPY,1,2020-02-21,2020-02-24,333.49,323.13,-10.360000000000014,-518.0000000000007,-1038.0000000000014
2020-02-25,QQQ,1,2020-02-24,2020-02-25,221.39999999999998,223.18,1.7800000000000296,89.00000000000148,176.00000000000296
2020-02-26,QQQ,1,2020-02-25,2020-02-26,215.38,216.66,1.2800000000000011,64.00000000000006,126.00000000000011
2020-04-20,QQQ,1,2020-04-17,2020-04-20,215.29999999999998,213.26000000000002,-2.0399999999999636,-101.99999999999818,-205.99999999999636
2020-04-21,QQQ,1,2020-04-20,2020-04-21,212.75,210.63,-2.1200000000000045,-106.00000000000023,-214.00000000000045
2020-04-23,QQQ,1,2020-04-22,2020-04-23,210.98,211.77,0.7900000000000205,39.50000000000102,77.00000000000205
2020-04-24,QQQ,1,2020-04-23,2020-04-24,210.53,210.93,0.4000000000000057,20.000000000000284,38.00000000000057
2020-04-27,QQQ,1,2020-04-24,2020-04-27,213.85,216.16,2.3100000000000023,115.50000000000011,229.00000000000023
2020-04-28,QQQ,1,2020-04-27,2020-04-28,215.57,217.26000000000002,1.6900000000000261,84.50000000000131,167.00000000000261
2020-04-28,SPY,1,2020-04-27,2020-04-28,287.06,291.01,3.9499999999999886,197.49999999999943,392.99999999999886
2020-04-29,QQQ,1,2020-04-28,2020-04-29,211.51,216.22,4.710000000000008,235.5000000000004,469.0000000000008
2020-04-29,SPY,1,2020-04-28,2020-04-29,285.74,291.52,5.779999999999973,288.99999999999864,575.9999999999973
2020-04-30,QQQ,1,2020-04-29,2020-04-30,219.01,220.0,0.9900000000000091,49.500000000000455,97.00000000000091
2020-04-30,SPY,1,2020-04-29,2020-04-30,293.21999999999997,291.7,-1.5199999999999818,-75.99999999999909,-153.99999999999818
2020-05-01,QQQ,1,2020-04-30,2020-05-01,218.92,214.51000000000002,-4.409999999999968,-220.4999999999984,-442.9999999999968
2020-05-01,SPY,1,2020-04-30,2020-05-01,290.49,285.3,-5.189999999999998,-259.4999999999999,-520.9999999999998
2020-05-04,QQQ,1,2020-05-01,2020-05-04,212.75,211.57000000000002,-1.1799999999999784,-58.99999999999892,-119.99999999999784
2020-05-04,SPY,1,2020-05-01,2020-05-04,282.8,280.68,-2.1200000000000045,-106.00000000000023,-214.00000000000045
2020-05-05,QQQ,1,2020-05-04,2020-05-05,215.23,217.39000000000001,2.160000000000025,108.00000000000125,214.0000000000025
2020-05-05,SPY,1,2020-05-04,2020-05-05,283.58,286.63,3.0500000000000114,152.50000000000057,303.00000000000114
2020-05-06,QQQ,1,2020-05-05,2020-05-06,217.67,219.36,1.6900000000000261,84.50000000000131,167.00000000000261
2020-05-06,SPY,1,2020-05-05,2020-05-06,286.2,288.02,1.8199999999999932,90.99999999999966,179.99999999999932
2020-05-07,QQQ,1,2020-05-06,2020-05-07,219.01,221.75,2.740000000000009,137.00000000000045,272.0000000000009
2020-05-07,SPY,1,2020-05-06,2020-05-07,284.26,287.74,3.480000000000018,174.0000000000009,346.0000000000018
2020-05-08,QQQ,1,2020-05-07,2020-05-08,221.82999999999998,223.54000000000002,1.7100000000000364,85.50000000000182,169.00000000000364
2020-05-08,SPY,1,2020-05-07,2020-05-08,287.69,291.07,3.3799999999999955,168.99999999999977,335.99999999999955
2020-05-11,QQQ,1,2020-05-08,2020-05-11,224.87,223.48000000000002,-1.3899999999999864,-69.49999999999932,-140.99999999999864
2020-05-11,SPY,1,2020-05-08,2020-05-11,292.45,290.33,-2.1200000000000045,-106.00000000000023,-214.00000000000045
2020-05-12,QQQ,1,2020-05-11,2020-05-12,226.88,227.45000000000002,0.5700000000000216,28.50000000000108,55.00000000000216
2020-05-12,SPY,1,2020-05-11,2020-05-12,292.51,293.77,1.259999999999991,62.999999999999545,123.99999999999909
2020-05-13,QQQ,1,2020-05-12,2020-05-13,222.13,222.64000000000001,0.5100000000000193,25.500000000000966,49.00000000000193
2020-05-13,SPY,1,2020-05-12,2020-05-13,286.68,286.04,-0.6399999999999864,-31.999999999999318,-65.99999999999864
2020-05-14,QQQ,1,2020-05-13,2020-05-14,219.35,218.08,-1.2699999999999818,-63.49999999999909,-128.99999999999818
2020-05-14,SPY,1,2020-05-13,2020-05-14,281.61,278.92,-2.6899999999999977,-134.4999999999999,-270.9999999999998
2020-05-15,QQQ,1,2020-05-14,2020-05-15,221.84,218.78,-3.0600000000000023,-153.0000000000001,-308.0000000000002
2020-05-15,SPY,1,2020-05-14,2020-05-15,284.98,282.39,-2.590000000000032,-129.5000000000016,-261.0000000000032
2020-05-18,QQQ,1,2020-05-15,2020-05-18,223.28,226.26000000000002,2.980000000000018,149.0000000000009,296.0000000000018
2020-05-18,SPY,1,2020-05-15,2020-05-18,286.28999999999996,293.04,6.750000000000057,337.50000000000284,673.0000000000057
2020-05-19,QQQ,1,2020-05-18,2020-05-19,227.44,227.67000000000002,0.2300000000000182,11.50000000000091,21.00000000000182
2020-05-19,SPY,1,2020-05-18,2020-05-19,295.01,294.33,-0.6800000000000068,-34.00000000000034,-70.00000000000068
2020-05-20,QQQ,1,2020-05-19,2020-05-20,226.87,229.47,2.5999999999999943,129.99999999999972,257.99999999999943
2020-05-20,SPY,1,2020-05-19,2020-05-20,291.98,295.81,3.829999999999984,191.4999999999992,380.9999999999984
2020-05-21,QQQ,1,2020-05-20,2020-05-21,231.39999999999998,231.46,0.060000000000030695,3.0000000000015348,4.0000000000030695
2020-05-21,SPY,1,2020-05-20,2020-05-21,296.94,296.77,-0.17000000000001592,-8.500000000000796,-19.00000000000159
2020-05-22,QQQ,1,2020-05-21,2020-05-22,228.88,228.43,-0.44999999999998863,-22.49999999999943,-46.99999999999886
2020-05-22,SPY,1,2020-05-21,2020-05-22,294.89,294.56,-0.3299999999999841,-16.499999999999204,-34.99999999999841
2020-05-26,QQQ,1,2020-05-22,2020-05-26,229.67,233.3,3.630000000000024,181.5000000000012,361.0000000000024
2020-05-26,SPY,1,2020-05-22,2020-05-26,295.45,301.92,6.470000000000027,323.50000000000136,645.0000000000027
2020-05-27,QQQ,1,2020-05-26,2020-05-27,229.04999999999998,228.5,-0.549999999999983,-27.499999999999147,-56.999999999998295
2020-05-27,SPY,1,2020-05-26,2020-05-27,299.09,302.09000000000003,3.000000000000057,150.00000000000284,298.0000000000057
2020-05-28,QQQ,1,2020-05-27,2020-05-28,230.29999999999998,229.01000000000002,-1.2899999999999636,-64.49999999999818,-130.99999999999636
2020-05-28,SPY,1,2020-05-27,2020-05-28,303.53999999999996,304.64,1.1000000000000227,55.00000000000114,108.00000000000227
2020-05-29,QQQ,1,2020-05-28,2020-05-29,230.0,230.42000000000002,0.4200000000000159,21.000000000000796,40.00000000000159
